X,Y,Northeast,North,Center,West_SLOPE,Northwest,SouthEast_,East,South,SouthWest
708440.413385823369026,555171.200459316372871,,,,,,,,,32.97547
690855.189304456114769,487240.354330703616142,,,,,,,,,10.37504
687750.711614176630974,457208.805446192622185,,,,,,,,,15.87459
693386.868110239505768,462422.899934381246567,,,,,,,,,15.26885
694136.045603677630424,463040.399606302380562,,,,,,,,,22.50505
694343.611220479011536,463855.06922572851181,,,,,,,,,12.90338
694454.498031497001648,467502.891076117753983,,,,,,,,,11.58777
691912.076771646738052,446949.025262460112572,,,,,,,,,3.27612
705592.014435693621635,512535.313648298382759,,,,,,,,,33.18675
707792.073490813374519,512834.36089238524437,,,,,,,,,15.77693
708225.916994750499725,515103.377296581864357,,,,,,,,,25.60605
708226.956692919135094,497119.308070868253708,,,,,,,,,18.80712
707555.399934381246567,496044.748031497001648,,,,,,,,,4.70894
712285.751640424132347,480473.154527559876442,,,,,,,,,14.42268
711672.063648298382759,481312.427493438124657,,,,,,,,,16.96130
704087.422244101762772,445025.489829391241074,,,,,,,,,20.54099
704338.649606302380562,444287.401246726512909,,,,,,,,,26.36611
709734.667650923132896,450605.163713917136192,,,,,,,,,41.54922
712816.274606302380562,449872.965551182627678,,,,,,,,,17.28878
697129.982939630746841,441403.310695543885231,,,,,,,,,18.13601
707093.834645673632622,435805.271653547883034,,,,,,,,,22.34164
671828.093175858259201,440985.753608927130699,,,,,,,,,8.54181
652073.997047245502472,424879.479002624750137,,,,,,,,,19.00250
651291.207020998001099,420156.404199481010437,,,,,,,,,21.89434
653232.068569555878639,423931.398950129747391,,,,,,,,,22.68371
682333.556102365255356,411177.710629925131798,,,,,,,,,23.00523
646699.81003937125206,419291.488845139741898,,,,,,,,,8.87562
644164.31922572851181,413983.140748038887978,,,,,,,,,27.88141
648312.516404196619987,409292.29232282936573,,,,,,,,,18.73042
650585.344816267490387,396989.080708667635918,,,,,,,,,9.81892
633767.316929131746292,390378.508530184626579,,,,,,,,,22.99030
635799.659776896238327,379178.964566931128502,,,,,,,,,21.21588
658514.427493438124657,387526.297900259494781,,,,,,,,,16.09966
659302.068897634744644,386405.303805768489838,,,,,,,,,20.11112
660418.557742789387703,384089.160761147737503,,,,,,,,,17.43159
689841.270013123750687,390863.637139111757278,,,,,,,,,34.48838
687746.553477689623833,394030.488188982009888,,,,,,,,,12.48217
677783.048556432127953,381642.725721791386604,,,,,,,,,10.57488
714087.658464565873146,449652.231955379247665,,,,,,,,,10.26021
730602.480643048882484,455358.385826766490936,,,,,,,,,12.85504
735925.729002624750137,456291.565616801381111,,,,,,,,,22.65831
736777.12992125749588,454257.836614176630974,,,,,,,,,26.29465
733435.632545933127403,452441.72244094312191,,,,,,,,,40.12904
744040.893700793385506,455955.094160109758377,,,,,,,,,9.94388
745597.117125988006592,462115.536089241504669,,,,,,,,,11.58777
746506.387139111757278,461995.986548557877541,,,,,,,,,9.16653
747211.209973752498627,461153.595144361257553,,,,,,,,,5.91356
758280.461942255496979,461912.821850389242172,,,,,,,,,7.66710
759560.16240157186985,461965.839238852262497,,,,,,,,,0.00000
760928.225393697619438,461924.256889760494232,,,,,,,,,9.32067
723439.554790019989014,429921.699475064873695,,,,,,,,,11.59943
743354.436351701617241,490483.093503937125206,,,,,,,,,40.24383
819032.442257210612297,505532.826771646738052,,,,,,,,,26.48808
822757.884514436125755,529061.917650923132896,,,,,,,,,8.57420
844311.461942255496979,535438.588582679629326,,,,,,,,,6.79748
808358.223753273487091,550687.571194231510162,,,,,,,,,17.41231
793763.818241477012634,545254.475721791386604,,,,,,,,,28.73834
785063.727034121751785,554677.408792644739151,,,,,,,,,8.89637
775871.576771646738052,556425.604658797383308,,,,,,,,,9.66381
712489.159120738506317,543897.847769021987915,,,,,,,,,7.96992
714182.951443567872047,544376.39271654188633,,,,,,,,,6.79748
716561.81496062874794,544126.897965878248215,,,,,,,,,8.89637
723086.450131237506866,549408.563976377248764,,,,,,,,,28.57213
715284.193897634744644,531173.267388448119164,,,,,,,,,26.24187
2235232.416994750499725,1265481.815616801381111,42.31546,,,,,,,,
2235946.942257210612297,1265513.002296581864357,30.11427,,,,,,,,
2245923.961614176630974,1283183.816929131746292,16.09727,,,,,,,,
2240299.24015748500824,1225056.03674541413784,35.56237,,,,,,,,
864459.89829395711422,912205.862204730510712,,,,42.22215,,,,,
839670.165682420134544,1133939.501640424132347,,,,16.17818,,,,,
848107.940944880247116,1133220.125,,,,25.39048,,,,,
847807.507545933127403,1133185.126312330365181,,,,15.93542,,,,,
915993.739501312375069,1130848.538385823369026,,,,9.32485,,,,,
839677.096128612756729,1133177.502952754497528,,,,8.54565,,,,,
854645.397309705615044,1131625.090879261493683,,,,21.76031,,,,,
855149.931102365255356,1130439.297572180628777,,,,15.87064,,,,,
916006.560695543885231,1128159.539041996002197,,,,30.48928,,,,,
832585.207020998001099,1129367.509514436125755,,,,14.23038,,,,,
919017.130905508995056,1125047.091535434126854,,,,12.07193,,,,,
909737.311023622751236,1125224.510170608758926,,,,10.90948,,,,,
915425.79232282936573,1125030.80511811375618,,,,20.91463,,,,,
918525.418307080864906,1124773.340223103761673,,,,16.03199,,,,,
909910.571522310376167,1123681.107611551880836,,,,7.37981,,,,,
910068.931102365255356,1123474.234908133745193,,,,32.18213,,,,,
860702.922572180628777,1124008.916010499000549,,,,10.11242,,,,,
933138.882545933127403,1119426.528543308377266,,,,21.21911,,,,,
931847.053805768489838,1117586.504265084862709,,,,11.59291,,,,,
908987.787073493003845,1117314.13910761475563,,,,29.69343,,,,,
887452.229002624750137,1117296.813320204615593,,,,6.18766,,,,,
884775.704396322369576,1117267.012467190623283,,,,23.06925,,,,,
938738.307742789387703,1115560.052165359258652,,,25.91235,,,,,,
910888.798884510993958,1116379.573490813374519,,,,16.14642,,,,,
938574.057086616754532,1115417.285761147737503,,,19.36675,,,,,,
884484.626968502998352,1116867.127624675631523,,,,19.78158,,,,,
908098.269028872251511,1115837.961942255496979,,,,8.04881,,,,,
933987.511154860258102,1115030.915354326367378,,,,19.40636,,,,,
910005.864501312375069,1115666.434055119752884,,,,25.06994,,,,,
909940.025590553879738,1115617.5748031437397,,,,32.57583,,,,,
937942.003608927130699,1114465.047572180628777,,,17.52637,,,,,,
937977.348753273487091,1114009.373031497001648,,,10.26970,,,,,,
931662.358267709612846,1112751.503280833363533,,,,20.93170,,,,,
947109.55085301399231,1111774.662073493003845,,,24.04140,,,,,,
881838.249671921133995,1111481.852034121751785,,,,33.18803,,,,,
925241.679461941123009,1109197.588910758495331,,,,23.52531,,,,,
928843.760498687624931,1108885.373687669634819,,,,6.08830,,,,,
935198.253937005996704,1108359.355643048882484,,,3.48957,3.48787,,,,,
924375.031496062874794,1108188.174540683627129,,,,7.00363,,,,,
895556.651246726512909,1108628.255577430129051,,,,23.42221,,,,,
922230.416010499000549,1107592.505577430129051,,,,16.76011,,,,,
902551.861220479011536,1107683.987204730510712,,,,9.38382,,,,,
864261.688648298382759,1108696.866469815373421,,,,28.03515,,,,,
925279.450131237506866,1106826.348753273487091,,,,6.08830,,,,,
895210.823818892240524,1107499.638123363256454,,,,19.60034,,,,,
932595.538385823369026,1105814.508858263492584,,,,9.38382,,,,,
868174.94488188624382,1107689.184711292386055,,,,27.37240,,,,,
921249.06988188624382,1106030.391076117753983,,,,19.33902,,,,,
931047.97736220061779,1105438.187335953116417,,,,14.46530,,,,,
882448.125984251499176,1106647.197506561875343,,,,27.25037,,,,,
881940.126640424132347,1106528.341207355260849,,,,12.80867,,,,,
918883.02755905687809,1105263.887795269489288,,,,11.85031,,,,,
881588.408464565873146,1105856.091207355260849,,,,32.73584,,,,,
915342.280839890241623,1104520.254593178629875,,,,22.90981,,,,,
943159.216863512992859,1101778.237532809376717,,,15.65689,,,,,,
944019.627296581864357,1101070.64271654188633,,,16.79566,,,,,,
912990.445866137742996,1101711.705708667635918,,,,26.16112,,,,,
945426.500656172633171,1100438.242782145738602,,,17.02868,,,,,,
899736.728346452116966,1100358.889435693621635,,,,22.19087,,,,,
948782.552165359258652,1097978.63976377248764,,,21.76096,,,,,,
923334.776902884244919,1096925.563976377248764,,,,23.88567,,,,,
893793.554790019989014,1094569.224409446120262,,,,29.34316,,,,,
945908.85728345811367,1089665.958661422133446,,,19.73921,,,,,,
890500.570209980010986,1083708.231299206614494,,,,2.06971,,,,,
894380.560367450118065,1080958.590879261493683,,,,2.84345,,,,,
858011.151246726512909,1080438.463582679629326,,,,27.78387,,,,,
894250.61515748500824,1078984.809711292386055,,,,15.38550,,,,,
895235.080052495002747,1078844.468832015991211,,,,29.04378,,,,,
946309.43503937125206,1076312.443569555878639,,,15.03071,,,,,,
857920.016404196619987,1077864.16240157186985,,,,14.85790,,,,,
893125.116469815373421,1076765.345800518989563,,,,21.48477,,,,,
893028.783792644739151,1076645.103018373250961,,,,19.10300,,,,,
939556.789370074868202,1074301.584645673632622,,,23.12886,,,,,,
855225.125984251499176,1076584.115485563874245,,,,33.37922,,,,,
892769.24015748500824,1075110.363517060875893,,,,19.50888,,,,,
940693.376640424132347,1073306.724409446120262,,,13.70789,,,,,,
939795.195538058876991,1073088.06988188624382,,,9.51963,,,,,,
885542.900918632745743,1074397.224409446120262,,,,18.69212,,,,,
885368.601049870252609,1074074.267388448119164,,,,19.35167,,,,,
942304.350721791386604,1071967.422572180628777,,,20.12860,,,,,,
885243.506889760494232,1073626.562664046883583,,,,16.41139,,,,,
904638.261482939124107,1072904.067585304379463,,,,12.79475,,,,,
888081.163713917136192,1073003.172244101762772,,,,12.50913,,,,,
943282.578083992004395,1071162.801837265491486,,,24.22704,,,,,,
898504.154855638742447,1072280.676837265491486,,,,12.91940,,,,,
896196.328083992004395,1072004.846784770488739,,,,17.12721,,,,,
928205.123031497001648,1070987.11581364274025,,,,25.66691,,,,,
943564.645669296383858,1070254.571522310376167,,,21.40624,,,,,,
868549.880249351263046,1072084.893044620752335,,,,19.74879,,,,,
874019.36023622751236,1071899.851049870252609,,,,15.05545,,,,,
878268.741797894239426,1069787.11515748500824,,,,17.88710,,,,,
894239.18011811375618,1069284.313976377248764,,,,10.59249,,,,,
877382.342191606760025,1069686.277887135744095,,,,20.18744,,,,,
919457.212270334362984,1067658.439632549881935,,,,6.80055,,,,,
880284.798228353261948,1068821.016076117753983,,,,18.18035,,,,,
908988.480314955115318,1067861.847112864255905,,,,9.03913,,,,,
916798.706692919135094,1067306.374671921133995,,,,19.29889,,,,,
879305.877624675631523,1068283.216207355260849,,,,13.94677,,,,,
879864.815288707613945,1068057.631233602762222,,,,19.16076,,,,,
917624.464895009994507,1066739.467191606760025,,,,13.20840,,,,,
880236.631889760494232,1067714.575787395238876,,,,15.64961,,,,,
939437.932742789387703,1065717.578083992004395,,,13.30163,,,,,,
880623.002296581864357,1067440.131561681628227,,,,14.58558,,,,,
880624.388451442122459,1067438.398950129747391,,,,14.58558,,,,,
881509.401902884244919,1067135.540026247501373,,,,18.02871,,,,,
943354.307742789387703,1065010.329724416136742,,,23.35951,,,,,,
943909.087270334362984,1064850.583661422133446,,,14.01939,,,,,,
944050.121062994003296,1064782.31922572851181,,,11.99177,,,,,,
885863.778871387243271,1065876.630905508995056,,,,17.28888,,,,,
911195.815944880247116,1064577.178805768489838,,,,17.03077,,,,,
913331.075459316372871,1063564.992454066872597,,,,28.86081,,,,,
904468.812992125749588,1063615.931102365255356,,,,8.10052,,,,,
860101.709645673632622,1064795.83333332836628,,,,17.52073,,,,,
903926.16174541413784,1063295.746062994003296,,,,9.38382,,,,,
901940.945538058876991,1062854.278871387243271,,,,12.48768,,,,,
903276.782152235507965,1062747.896981626749039,,,,24.65788,,,,,
888195.861876636743546,1062750.669291332364082,,,,6.75918,,,,,
888207.99015748500824,1062747.204068243503571,,,,6.75918,,,,,
902711.953740164637566,1062016.738845139741898,,,,22.26583,,,,,
901232.65748031437397,1061853.181102365255356,,,,29.26205,,,,,
899084.923228353261948,1061894.416994750499725,,,,12.90906,,,,,
857859.375328078866005,1063117.980971127748489,,,,22.99471,,,,,
897746.661089241504669,1061879.516732290387154,,,,13.45752,,,,,
894688.617125988006592,1061892.337926506996155,,,,10.24253,,,,,
843148.192257210612297,1063378.217847764492035,,,,9.57757,,,,,
900617.93011811375618,1061499.383530184626579,,,,15.51962,,,,,
899965.432086616754532,1061309.49015748500824,,,,12.76686,,,,,
892099.06922572851181,1061216.622703418135643,,,,8.66382,,,,,
840353.157808393239975,1062255.491469815373421,,,,23.47223,,,,,
843339.818241477012634,1061583.241469815373421,,,,1.23448,,,,,
897784.431758522987366,1059826.382545933127403,,,,9.52471,,,,,
898072.043635174632072,1059804.551509186625481,,,,23.00633,,,,,
886603.600065618753433,1060023.899278208613396,,,,6.22545,,,,,
841043.77329395711422,1061328.202427819371223,,,,12.16815,,,,,
896175.53674541413784,1059560.601049870252609,,,,6.76609,,,,,
855437.88976377248764,1060536.056430444121361,,,,20.45398,,,,,
892670.135170608758926,1059259.128280833363533,,,,11.65109,,,,,
907050.737532809376717,1058701.230314955115318,,,,13.91835,,,,,
896840.163385823369026,1058977.407152235507965,,,,17.65420,,,,,
906800.549540683627129,1058341.195538058876991,,,,11.38073,,,,,
894480.358595803380013,1058535.593503937125206,,,,10.24253,,,,,
895073.60170604288578,1057754.189632549881935,,,,5.22376,,,,,
886280.296587929129601,1057962.102034121751785,,,,17.55660,,,,,
905004.880249351263046,1057207.72670604288578,,,,17.20828,,,,,
938860.976049870252609,1055334.090223103761673,,,11.49676,,,,,,
873212.660433068871498,1057238.566929131746292,,,,12.79475,,,,,
839699.273622050881386,1057546.623687669634819,,,,0.00000,,,,,
924393.397309705615044,1054914.8001968562603,,,,25.97323,,,,,
874123.316601052880287,1056085.000328078866005,,,,5.87641,,,,,
875734.290354326367378,1055528.488188982009888,,,,21.05258,,,,,
839343.743438318371773,1056579.138451442122459,,,,12.62991,,,,,
903257.030511811375618,1053958.750328078866005,,,,9.66814,,,,,
899918.998359575867653,1053681.533792644739151,,,,18.49005,,,,,
886123.669291332364082,1053991.323162734508514,,,,9.66814,,,,,
845737.047244101762772,1054743.965879261493683,,,,14.74023,,,,,
899363.179461941123009,1053091.409120738506317,,,,18.76690,,,,,
838695.403543308377266,1054264.727690294384956,,,,5.77967,,,,,
872080.231299206614494,1053123.98228345811367,,,,11.04580,,,,,
846692.750984251499176,1053367.239501312375069,,,,25.08306,,,,,
839066.873359575867653,1053275.065288707613945,,,,11.59291,,,,,
846833.438320204615593,1052933.049540683627129,,,,25.85278,,,,,
855220.621391072869301,1052322.480314955115318,,,,33.19248,,,,,
847118.278215229511261,1052500.938320204615593,,,,14.03161,,,,,
885542.900918632745743,1051164.755249351263046,,,,19.36852,,,,,
857724.9251968562603,1051842.202755898237228,,,,20.58648,,,,,
844256.36515748500824,1052087.539370074868202,,,,22.85631,,,,,
874471.569553807377815,1050971.0501968562603,,,,30.38726,,,,,
843542.532808393239975,1051879.626968502998352,,,,8.04881,,,,,
844311.461942255496979,1051834.579396322369576,,,,21.38569,,,,,
858269.655511811375618,1050993.22736220061779,,,,27.79869,,,,,
945193.98523622751236,1048159.729002624750137,,,8.76347,,,,,,
873312.45833332836628,1049695.161417320370674,,,,28.03880,,,,,
883878.562664046883583,1048925.885826766490936,,,,20.84041,,,,,
842919.142388448119164,1049403.737860888242722,,,,14.07225,,,,,
840492.805446192622185,1048292.446522310376167,,,,16.99101,,,,,
874336.080052495002747,1046980.173228353261948,,,,19.12014,,,,,
853610.687007874250412,1047442.431430444121361,,,,27.42929,,,,,
852910.368766397237778,1045154.356299206614494,,,,20.73128,,,,,
889982.521981626749039,1043742.978346452116966,,,,22.15588,,,,,
903429.94422572851181,1043120.280839890241623,,,,12.79475,,,,,
865993.94488188624382,1044088.459317579865456,,,,23.65802,,,,,
843011.663385823369026,1044709.770669296383858,,,,27.23123,,,,,
843445.853674545884132,1043998.710301831364632,,,,24.10548,,,,,
843264.969816267490387,1043644.913057744503021,,,,40.78728,,,,,
894345.908464565873146,1040820.770669296383858,,,,3.92257,,,,,
897445.534776896238327,1039667.5501968562603,,,,14.03161,,,,,
863098.072506561875343,1039812.395997375249863,,,,26.41280,,,,,
867808.326443567872047,1039034.803805768489838,,,,13.74322,,,,,
870838.64829395711422,1037968.906496062874794,,,,11.41640,,,,,
908694.630905508995056,1036722.125656172633171,,,,15.64961,,,,,
884858.869094491004944,1036381.84251968562603,,,,17.64946,,,,,
914297.867782145738602,1033924.665354326367378,,,,39.08885,,,,,
843586.887467190623283,1035516.580708667635918,,,,0.00000,,,,,
889144.98162730038166,1034015.453740164637566,,,,20.63296,,,,,
886223.120734915137291,1034007.830380573868752,,,,20.58648,,,,,
887901.319553807377815,1033378.895669296383858,,,,14.01281,,,,,
887308.422900259494781,1033311.32414698600769,,,,14.45623,,,,,
886758.841207355260849,1033285.681430444121361,,,,11.30903,,,,,
