X,Y,Long,Lat,Map_identi,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,LITH_M_U_L,LITH_GEN_U,LTH_RK_TYP,LAYERING,CR_GRN_SIZ,GETEC_PROP,GN_LITH_TY
-118.565334582756648,45.592210271324845,1807592.6380000000,1406398.6000000001,na,Tcwf,Frenchman Springs basalt,vol.M.cr.wp.fs.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,,basalt,,,basalt,,,,
-118.280491521483057,45.34670811719436,1882912.8790000000,1318758.0850000000,na,Tms,Sedimentary rocks,srt.MP.nsr.nd.nd.nd.mix,terrestrial sedimentary rocks,Miocene/Pliocene,Neogene sedimentary rocks,No data,No data,no data,mixed grained sediments,srx.MIX.Lnd.Gsd.End,sedimentary rocks,mixed lithologies,no data,some data grains,no data,sedimentary
-118.276795343645702,45.344168192355731,1883887.9090000000,1317858.0570000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.274849007594867,45.341661606110939,1884412.9260000000,1316958.0270000000,na,Tms,Sedimentary rocks,srt.MP.nsr.nd.nd.nd.mix,terrestrial sedimentary rocks,Miocene/Pliocene,Neogene sedimentary rocks,No data,No data,no data,mixed grained sediments,srx.MIX.Lnd.Gsd.End,sedimentary rocks,mixed lithologies,no data,some data grains,no data,sedimentary
-118.270991084885466,45.343336946786657,1885387.9580000001,1317595.5490000001,na,Tms,Sedimentary rocks,srt.MP.nsr.nd.nd.nd.mix,terrestrial sedimentary rocks,Miocene/Pliocene,Neogene sedimentary rocks,No data,No data,no data,mixed grained sediments,srx.MIX.Lnd.Gsd.End,sedimentary rocks,mixed lithologies,no data,some data grains,no data,sedimentary
-118.281713161835526,45.352904856820757,1882537.8680000000,1321008.1560000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.288283462419372,45.35663102873847,1880812.8140000000,1322320.6960000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.291697110861577,45.358959409588209,1879912.7840000000,1323145.7230000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.292973605672387,45.356102690767628,1879612.7760000001,1322095.6890000000,na,Tcgf,Ferroandesite of Fiddlers Hell,vol.M.cr.gr.fh.nd.and,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Andesite of Fiddlers Hell,no data,andesite,flw.FAN.Lsd.Cvf.End,lava flows,ferroandesite,some data,very fine crystals,no data,volcanic
-118.299724820363195,45.355098685482801,1877887.7200000000,1321683.1760000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.302880896839156,45.352688930358568,1877100.1960000000,1320783.1490000000,na,Tms,Sedimentary rocks,srt.MP.nsr.nd.nd.nd.mix,terrestrial sedimentary rocks,Miocene/Pliocene,Neogene sedimentary rocks,No data,No data,no data,mixed grained sediments,srx.MIX.Lnd.Gsd.End,sedimentary rocks,mixed lithologies,no data,some data grains,no data,sedimentary
-118.306275413354584,45.355530969647987,1876200.1680000001,1321795.6810000001,na,Tms,Sedimentary rocks,srt.MP.nsr.nd.nd.nd.mix,terrestrial sedimentary rocks,Miocene/Pliocene,Neogene sedimentary rocks,No data,No data,no data,mixed grained sediments,srx.MIX.Lnd.Gsd.End,sedimentary rocks,mixed lithologies,no data,some data grains,no data,sedimentary
-118.290565978403365,45.384763193349727,1879950.2860000001,1332558.5200000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.294931303484105,45.385154577099563,1878825.2500000000,1332671.0240000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.271735356396917,45.36948547854638,1884937.9430000000,1327120.8480000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.BAS.Lnd.Cvf.End,lava flows,basalt,no data,very fine crystals,no data,volcanic
-118.219723972337576,45.344710429438926,1898550.8720000000,1318458.0750000000,na,Tcgr2,R2 Grande Ronde Basalt,vol.M.cr.gr.r2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Reversed magnetostratigraphic unit 2,no data,basalt,flw.AND_BND.Lnd.Cvf.Ejnt,lava flows,andesite/basaltic andesite,no data,very fine crystals,jointed,volcanic
-118.228331739079835,45.355888254558558,1896225.7990000001,1322470.7020000000,na,Tcgn2,N2 Grande Ronde Basalt,vol.M.cr.gr.n2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,no data,basalt,flw.AND_BND.Lnd.Cvf.Ejnt,lava flows,andesite/basaltic andesite,no data,very fine crystals,jointed,volcanic
-118.227210939118095,45.365846920114514,1896413.3040000000,1326108.3170000000,na,Tcgr2,R2 Grande Ronde Basalt,vol.M.cr.gr.r2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Reversed magnetostratigraphic unit 2,no data,basalt,flw.AND_BND.Lnd.Cvf.Ejnt,lava flows,andesite/basaltic andesite,no data,very fine crystals,jointed,volcanic
-118.229111636778015,45.369485214004939,1895888.2890000001,1327420.8580000000,na,Tcgr2,R2 Grande Ronde Basalt,vol.M.cr.gr.r2.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Reversed magnetostratigraphic unit 2,no data,basalt,flw.AND_BND.Lnd.Cvf.Ejnt,lava flows,andesite/basaltic andesite,no data,very fine crystals,jointed,volcanic
-121.601520010578398,44.744611736015898,1026193.5420000000,1093465.5530000001,na,Tpd-7,Orthopyroxene-bearing rhyodacite dome,vol.M.nvr.nd.nd.nd.ryd,volcanic rocks,Miocene,Neogene volcanic rocks,No data,No data,no data,rhyodacite,flw.RYD.Lnd.Cf.End,lava flows,rhyodacite,no data,fine crystals,no data,volcanic
-121.619624772914847,44.736270012527733,1021449.2840000000,1090488.7640000000,na,Tpd-7,Orthopyroxene-bearing rhyodacite dome,vol.M.nvr.nd.nd.nd.ryd,volcanic rocks,Miocene,Neogene volcanic rocks,No data,No data,no data,rhyodacite,flw.RYD.Lnd.Cf.End,lava flows,rhyodacite,no data,fine crystals,no data,volcanic
-121.625844229759707,44.780363020363332,1020053.9140000000,1106582.0310000000,na,Trh,Rhyolite and dacite,vol.M.nvr.nd.nd.nd.fel,volcanic rocks,Miocene,Neogene volcanic rocks,No data,No data,no data,felsic composition lithologies,vol.MIX.Lnflb.CGmix.End,volcanic rocks,mixed lithologies,flow banded,mixed crystals/grains,no data,volcanic
-121.671206658613926,44.790885627522101,1008332.8060000000,1110582.0910000000,na,QTba,Basalt and basaltic andesite,vol.PPl.lhc.cpl.nd.nd.maf,volcanic rocks,Pliocene/Pleistocene,Late High Cascade Volcanics,Cascade Platform Lavas,No data,no data,mafic composition lithologies,vol.BAS_BND.Lnd.CGmix.End,volcanic rocks,basalt/basaltic andesite,no data,mixed crystals/grains,no data,volcanic
-121.671032325491097,44.80007539376416,1008425.8310000000,1113930.9800000000,na,Qgf,Glaciofluvial deposits,sed.Q.qsd.glo.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Glacial outwash deposits,No data,no data,mixed grained sediments,unc.GCL.Lnd.Gnd.End,unconsolidated rocks,glacial,no data,no data,no data,surficial sediments
-121.551501588565486,44.731297159174702,1039123.9700000000,1088442.2200000000,na,Tpd-6,"2-pyroxene-bearing, rhyodacite dome",vol.M.nvr.nd.nd.nd.ryd,volcanic rocks,Miocene,Neogene volcanic rocks,No data,No data,no data,rhyodacite,flw.RYD.Lnd.Cf.End,lava flows,rhyodacite,no data,fine crystals,no data,volcanic
-121.629274728526127,44.716778623397921,1018844.5930000000,1083418.8890000000,na,Qgdu,Undifferentiated glacial drift,sed.Q.qsd.glc.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,No data,no data,mixed grained sediments,unc.GCL.Lnd.Gnd.End,unconsolidated rocks,glacial,no data,no data,no data,surficial sediments
-121.655697896230109,44.713453705797605,1011960.7680000000,1082302.5940000000,na,Qgdu,Undifferentiated glacial drift,sed.Q.qsd.glc.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,No data,no data,mixed grained sediments,unc.GCL.Lnd.Gnd.End,unconsolidated rocks,glacial,no data,no data,no data,surficial sediments
-121.65298664606749,44.793876715363197,1013077.0640000000,1111605.3620000000,na,QTba,Basalt and basaltic andesite,vol.PPl.lhc.cpl.nd.nd.maf,volcanic rocks,Pliocene/Pleistocene,Late High Cascade Volcanics,Cascade Platform Lavas,No data,no data,mafic composition lithologies,vol.BAS_BND.Lnd.CGmix.End,volcanic rocks,basalt/basaltic andesite,no data,mixed crystals/grains,no data,volcanic
-121.659521153270319,44.761908296560776,1011216.5710000000,1099977.2800000000,na,Tob,Olivine basalt,vol.MP.dg.des.nd.nd.bas,volcanic rocks,Miocene/Pliocene,Dalles Group,Deschutes Formation,No data,no data,basalt,flw.BAS.Lnd.Cnd.End,lava flows,basalt,no data,no data,no data,volcanic
-123.969780022520709,45.776357953536134,427123.3153000000,1486425.5070000000,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
-123.966086758663906,45.772172611676403,428000.5645000000,1484860.6850000001,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
-123.969941889775896,45.771342825648809,427004.7681000000,1484599.8810000001,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
-123.976412237862135,45.767637399782437,425297.6885000000,1483319.5710000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.933178080071968,45.786284477293258,436607.0906000000,1489649.9900000000,Plate 1,Tgrp,Grande Ronde Basalt subaerial basalt flows,mvl.M.cr.gr.nd.nd.bas,marine volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.929827729426407,45.784690745311956,437436.9210000000,1489033.5460000001,Plate 1,Tgrp,Grande Ronde Basalt subaerial basalt flows,mvl.M.cr.gr.nd.nd.bas,marine volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.923796922188473,45.783370406089212,438954.3250000000,1488488.2290000001,Plate 1,Tgrp,Grande Ronde Basalt subaerial basalt flows,mvl.M.cr.gr.nd.nd.bas,marine volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.938419977266193,45.786846664893623,435279.3621000000,1489910.7940000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.94276081712762,45.78789054829079,434188.7279000000,1490337.5640000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.841595836234802,45.244866620056342,451921.7751000000,1291425.8790000000,Sheet 1 and 2,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.844393535144988,45.241137469688461,451146.4384000000,1290096.7300000000,Sheet 1 and 2,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.852656335882557,45.23765601138868,448968.1116000000,1288915.2640000000,Sheet 1 and 2,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.842538063793981,45.23632602949975,451552.5671000000,1288324.5310000000,Sheet 1 and 2,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.85452258694103,45.255034546733476,448746.5868000000,1295265.6410000001,na,Tbs,Basaltic sandstone at Roy Creek,srm.E.nhg.nd.nd.nd.bsd,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.843517382244556,45.26325709217204,451700.2503000000,1298145.4630000000,na,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.82563655471732,45.271776780429704,456426.1119000000,1301062.2060000000,na,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.894128271449716,45.262397846609488,438667.2101000000,1298366.9870000000,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.889650126255191,45.264352911820666,439848.6755000000,1299031.5610000000,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.895783274433668,45.258802146141832,438187.2398000000,1297074.7600000000,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-122.5438411782835,42.381693477498196,760008.3632000000,237187.3104000000,na,Thl,"Heppsie Formation, lower part",vol.M.lbv.hps.nd.nd.bnd,volcanic rocks,Miocene,Little Butte Volcanics,Heppsie Formation,No data,no data,basaltic andesite,flw.BND.Lnd.Cvf_f.End,lava flows,basaltic andesite,no data,very fine to fine crystals,no data,volcanic
-122.569155761481639,42.388229701888612,753228.8331000000,239740.6400000000,na,Tii,Intermediate intrusive rocks,intr.O.lbv.nd.nd.nd.int,intrusive rocks,Oligocene,Little Butte Volcanics,No data,No data,no data,intermediate composition lithologies,intr.AND.Lnd.Cmix.Ejnt,intrusive rocks,andesite,no data,mixed crystals,jointed,plutonic
-122.581550058051363,42.407567218891749,750059.1825000000,246872.3535000000,na,Twf,"Wasson Formation, lava flows",vol.OM.lbv.wsn.nd.nd.int,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Wasson Formation,No data,no data,intermediate composition lithologies,flw.AND_BND.Lnd.Cmix.Ejnt,lava flows,andesite/basaltic andesite,no data,mixed crystals,jointed,volcanic
-122.594106844220065,42.402981657751155,746625.3946000000,245287.5283000000,na,Tsf1,"Volcanic rocks of the South Fork Little Butte Creek, basaltic andesite flow unit 1",vol.OM.lbv.rxy.nd.sfl.bnd,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,No data,South Fork of Little Butte Creek Volcanics,basaltic andesite,flw.BND.Lnd.Cf.Ejnt,lava flows,basaltic andesite,no data,fine crystals,jointed,volcanic
-122.580562854926299,42.369171095949206,749971.1368000000,232873.0640000000,na,Tlt,"Basaltic andesite of Lake Creek, tuff",vlc.OM.lbv.rxy.lcb.nd.tff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,Lake Creek member,no data,tuff,vlc.TFF.Lnd.Gnd.End,volcaniclastic rocks,tuff,no data,no data,no data,volcanic
