X,Y,UNIQUE_ID,DATE,Map_identi,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,LITH_M_U_L,LITH_GEN_U,LTH_RK_TYP,LAYERING,CR_GRN_SIZ,GETEC_PROP,GN_LITH_TY
615876.1796,1569869.161,LS_1228,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615890.2909,1569674.343,LS_1229,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
422823.806099999987,1151552.57599999988,LS_1232,11/29/10 0:00,na,Tt,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
420237.7885,1151308.726,LS_1233,11/29/10 0:00,na,Tt,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
709886.134899999946,1545274.876,LS_1236,7/27/10 0:00,na,Tgvt,"Goble Volcanics, tuff",vlc.E.gbg.gob.nd.nd.tff,volcaniclastic rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,tuff,no data,no data,no data,no data,no data,no data,volcanic
709800.8188,1545958.286,LS_1237,7/27/10 0:00,na,Tgvt,"Goble Volcanics, tuff",vlc.E.gbg.gob.nd.nd.tff,volcaniclastic rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,tuff,no data,no data,no data,no data,no data,no data,volcanic
710612.6445,1541325.107,LS_1238,7/27/10 0:00,na,Qfs,"Cataclysmic flood deposits, silt and sand facies",sed.Q.qsd.mf.nd.nd.fine,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,No data,no data,fine grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
704198.1417,1580041.369,LS_1244,7/27/10 0:00,na,Tgo2,Basaltic andesite flow,vol.E.gbg.gob.nd.nd.bnd,volcanic rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic andesite,no data,no data,no data,no data,no data,no data,volcanic
698625.6444,1588851.509,LS_1246,7/28/10 0:00,na,Tgo2,Basaltic andesite flow,vol.E.gbg.gob.nd.nd.bnd,volcanic rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic andesite,no data,no data,no data,no data,no data,no data,volcanic
696987.0267,1589824.423,LS_1248,7/28/10 0:00,na,Tgo2,Basaltic andesite flow,vol.E.gbg.gob.nd.nd.bnd,volcanic rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic andesite,no data,no data,no data,no data,no data,no data,volcanic
696405.5718,1590154.928,LS_1249,7/28/10 0:00,na,Tgo1,"Volcaniclastic sedimentary and volcanic rocks, Goble Volcanics",srt.E.gbg.gob.nd.nd.bsd,terrestrial sedimentary rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
696159.299499999965,1590149.318,LS_1250,7/28/10 0:00,na,Tgo1,"Volcaniclastic sedimentary and volcanic rocks, Goble Volcanics",srt.E.gbg.gob.nd.nd.bsd,terrestrial sedimentary rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
695992.083699999959,1590138.865,LS_1251,7/28/10 0:00,na,Tgo1,"Volcaniclastic sedimentary and volcanic rocks, Goble Volcanics",srt.E.gbg.gob.nd.nd.bsd,terrestrial sedimentary rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
695829.6759,1590199.072,LS_1252,7/28/10 0:00,na,Tgo1,"Volcaniclastic sedimentary and volcanic rocks, Goble Volcanics",srt.E.gbg.gob.nd.nd.bsd,terrestrial sedimentary rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
695826.037099999958,1590118.167,LS_1253,7/28/10 0:00,na,Tgo1,"Volcaniclastic sedimentary and volcanic rocks, Goble Volcanics",srt.E.gbg.gob.nd.nd.bsd,terrestrial sedimentary rocks,Eocene,Goble Group,Goble Volcanics,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
683287.380299999961,1594574.845,LS_1254,7/29/10 0:00,na,Tgv,Grays River Volcanics,vol.E.ytg.gry.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Grays River Volcanics,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
682346.4938,1594663.138,LS_1255,7/29/10 0:00,na,Tgv,Grays River Volcanics,vol.E.ytg.gry.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Grays River Volcanics,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
681685.0866,1594777.433,LS_1256,7/29/10 0:00,na,Tgv,Grays River Volcanics,vol.E.ytg.gry.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Grays River Volcanics,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
681286.3928,1594869.671,LS_1257,7/29/10 0:00,na,Tgv,Grays River Volcanics,vol.E.ytg.gry.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Grays River Volcanics,No data,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
641104.739599999972,1595541.824,LS_1262,7/29/10 0:00,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
