X,Y,REF_ID_COD,UNIQUE_ID,DATE,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,nlcd_2006_
545332.8694,1359644.117,BurnWJunpub2014,LS_11936,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,22
544256.4806,1370820.332,BurnWJunpub2014,LS_11937,2005-2009,Tsbr,"Siletz River Volcanics, basalt lapilli breccia unit",mvl.PaE.stz.srv.nd.nd.bas,marine volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,no data,basalt,42
558106.3497,1386877.858,BurnWJunpub2014,LS_11938,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,90
558201.836,1386791.052,BurnWJunpub2014,LS_11939,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
552420.586,1389677.337,BurnWJunpub2014,LS_11940,2005-2009,Tyt,"Yamhill Formation, lower tuff unit",vlc.E.eyg.yhl.nd.nd.tff,volcaniclastic rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,tuff,21
543904.961,1395896.955,BurnWJunpub2014,LS_11941,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,41
548275.6207,1396877.858,BurnWJunpub2014,LS_11942,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,41
548236.5581,1397107.892,BurnWJunpub2014,LS_11943,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,41
548800.7943,1397611.365,BurnWJunpub2014,LS_11944,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,41
551821.6276,1397789.316,BurnWJunpub2014,LS_11945,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,52
555788.6414,1399625.253,BurnWJunpub2014,LS_11946,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,52
545263.4678,1403344.871,BurnWJunpub2014,LS_11947,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
561917.1135,1410415.184,BurnWJunpub2014,LS_11948,2005-2009,Tbru,"Tillamook Volcanics, upper submarine basaslt lapilli tuff and breccia",vlc.E.ytg.tlv.nd.nd.bas,volcaniclastic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,41
552906.6969,1412741.573,BurnWJunpub2014,LS_11949,2005-2009,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
548262.5997,1411695.566,BurnWJunpub2014,LS_11950,2005-2009,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,43
550723.5374,1419824.906,BurnWJunpub2014,LS_11951,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
567815.5512,1423414.316,BurnWJunpub2014,LS_11952,2005-2009,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,81
531387.5997,1422407.371,BurnWJunpub2014,LS_11953,2005-2009,Tybs,"Yamhill Formation, basaltic mudstone",srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
540979.6135,1417804.941,BurnWJunpub2014,LS_11954,2005-2009,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523006.5233,1415717.267,BurnWJunpub2014,LS_11955,2005-2009,Tybs,"Yamhill Formation, basaltic mudstone",srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
522720.065,1415118.309,BurnWJunpub2014,LS_11956,2005-2009,Tybs,"Yamhill Formation, basaltic mudstone",srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
524438.815,1410148.691,BurnWJunpub2014,LS_11957,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
522854.6135,1410630.462,BurnWJunpub2014,LS_11958,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
514278.2247,1407019.351,BurnWJunpub2014,LS_11959,2005-2009,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
526734.8219,1408807.545,BurnWJunpub2014,LS_11960,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
526231.3497,1408725.08,BurnWJunpub2014,LS_11961,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
540541.2457,1409584.455,BurnWJunpub2014,LS_11962,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
533505.6552,1405708.587,BurnWJunpub2014,LS_11963,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
533323.3635,1406038.448,BurnWJunpub2014,LS_11964,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
534360.69,1407609.628,BurnWJunpub2014,LS_11965,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
534430.1345,1404909.976,BurnWJunpub2014,LS_11966,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
532103.7457,1404879.594,BurnWJunpub2014,LS_11967,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
521496.1066,1406212.059,BurnWJunpub2014,LS_11968,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
523952.7041,1405439.49,BurnWJunpub2014,LS_11969,2005-2009,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,82
523740.0302,1405296.26,BurnWJunpub2014,LS_11970,2005-2009,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,82
520189.6831,1406611.365,BurnWJunpub2014,LS_11971,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
516773.8845,1403620.913,BurnWJunpub2014,LS_11972,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
542116.7664,1404567.094,BurnWJunpub2014,LS_11973,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
525328.5719,1399276.295,BurnWJunpub2014,LS_11974,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
523917.9816,1400361.365,BurnWJunpub2014,LS_11975,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
523388.4678,1399970.74,BurnWJunpub2014,LS_11976,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
513097.6693,1398512.406,BurnWJunpub2014,LS_11977,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
529343.3291,1394988.101,BurnWJunpub2014,LS_11978,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,82
543518.6762,1391437.753,BurnWJunpub2014,LS_11979,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,52
531643.6762,1391923.865,BurnWJunpub2014,LS_11980,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,82
529664.5095,1393755.462,BurnWJunpub2014,LS_11981,2005-2009,Ths,"Basalt of Hembre Ridge, basaltic sandstone",srm.E.hmb.nd.nd.nd.trb,marine sedimentary rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,turbidite,82
528748.711,1393885.67,BurnWJunpub2014,LS_11982,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,82
512134.1276,1390183.413,BurnWJunpub2014,LS_11983,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
529278.2247,1389805.809,BurnWJunpub2014,LS_11984,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,90
529356.3497,1389866.573,BurnWJunpub2014,LS_11985,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,90
524161.0374,1386663.448,BurnWJunpub2014,LS_11986,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,82
515901.4885,1387106.156,BurnWJunpub2014,LS_11987,2005-2009,Tet,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,82
514990.0302,1385413.448,BurnWJunpub2014,LS_11988,2005-2009,Thpb,Basalt of Hembre Ridge,vol.E.hmb.nd.nd.nd.pil,volcanic rocks,Eocene,Hembre Ridge-Three Rivers Group,No data,No data,no data,pillow lavas,22
508583.7802,1383642.615,BurnWJunpub2014,LS_11989,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
508557.7385,1384024.559,BurnWJunpub2014,LS_11990,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
499642.8081,1388703.378,BurnWJunpub2014,LS_11991,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
502550.7943,1388998.517,BurnWJunpub2014,LS_11992,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
508284.3012,1389393.483,BurnWJunpub2014,LS_11993,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
510554.2664,1389258.934,BurnWJunpub2014,LS_11994,2005-2009,Tidb,Diabase,intr.E.cig.dlf.nd.nd.bas,intrusive rocks,Eocene,Coastal Intrusives Group,Diabase of Lee's Falls,No data,no data,basalt,82
508735.69,1395018.483,BurnWJunpub2014,LS_11995,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
493470.9331,1393768.483,BurnWJunpub2014,LS_11996,2005-2009,Tpb,"Tillamook Volcanics, submarine basalt",vol.E.ytg.tlv.nd.nd.pil,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,pillow lavas,90
497880.6552,1398074.038,BurnWJunpub2014,LS_11997,2005-2009,Tpb,"Tillamook Volcanics, submarine basalt",vol.E.ytg.tlv.nd.nd.pil,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,pillow lavas,82
499048.19,1399936.017,BurnWJunpub2014,LS_11998,2005-2009,Tybs,"Yamhill Formation, basaltic mudstone",srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
509768.6762,1397718.135,BurnWJunpub2014,LS_11999,2005-2009,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,82
480497.8428,1402453.378,BurnWJunpub2014,LS_12000,2005-2009,Tpb,"Tillamook Volcanics, submarine basalt",vol.E.ytg.tlv.nd.nd.pil,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,pillow lavas,82
508735.69,1412271.087,BurnWJunpub2014,LS_12001,2005-2009,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
511747.8428,1419558.413,BurnWJunpub2014,LS_12002,2005-2009,Tpb,"Tillamook Volcanics, submarine basalt",vol.E.ytg.tlv.nd.nd.pil,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,pillow lavas,90
497099.4052,1422088.795,BurnWJunpub2014,LS_12003,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
464825.0997,1415218.135,BurnWJunpub2014,LS_12004,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
464321.6276,1412696.434,BurnWJunpub2014,LS_12005,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,11
433740.1519,1411700.462,BurnWJunpub2014,LS_12006,2005-2009,Tigr,Grande Ronde Basalt,intr.M.cr.gr.nd.nd.bas,intrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,82
433323.4852,1411014.698,BurnWJunpub2014,LS_12007,2005-2009,Tigr,Grande Ronde Basalt,intr.M.cr.gr.nd.nd.bas,intrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,82
441201.0892,1421700.462,BurnWJunpub2014,LS_12008,2005-2009,Tigr,Grande Ronde Basalt,intr.M.cr.gr.nd.nd.bas,intrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,82
440797.4436,1423150.115,BurnWJunpub2014,LS_12009,2005-2009,Tigr,Grande Ronde Basalt,intr.M.cr.gr.nd.nd.bas,intrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,82
441014.4573,1423371.469,BurnWJunpub2014,LS_12010,2005-2009,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,82
437555.2559,1429274.246,BurnWJunpub2014,LS_12011,2005-2009,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,82
449522.833,1430993.596,BurnWJunpub2014,LS_12012,2005-2009,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,90
461124.3957,1454886.826,BurnWJunpub2014,LS_12013,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
460885.6804,1454800.02,BurnWJunpub2014,LS_12014,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
464583.5971,1441180.228,BurnWJunpub2014,LS_12015,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,21
451966.4094,1434431.096,BurnWJunpub2014,LS_12016,2005-2009,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,82
451905.6457,1434483.18,BurnWJunpub2014,LS_12017,2005-2009,Tbs,Basaltic sandstone at Roy Creek,srm.E.nhg.nd.nd.nd.bsd,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,No data,no data,basaltic sandstone,82
451601.8261,1434769.638,BurnWJunpub2014,LS_12018,2005-2009,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,82
512270.229,1439839.083,BurnWJunpub2014,LS_12019,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
508945.5761,1442213.215,BurnWJunpub2014,LS_12020,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
498455.1247,1453198.458,BurnWJunpub2014,LS_12021,2005-2009,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",vol.E.ytg.tlv.nd.nd.fel,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,felsic composition lithologies,82
542242.0171,1457536.565,BurnWJunpub2014,LS_12022,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
520180.3852,1447974.933,BurnWJunpub2014,LS_12023,2005-2009,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
531504.1699,1448552.19,BurnWJunpub2014,LS_12024,2005-2009,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
530358.3366,1450305.662,BurnWJunpub2014,LS_12025,2005-2009,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
535714.2395,1449433.267,BurnWJunpub2014,LS_12026,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
534950.3504,1447879.447,BurnWJunpub2014,LS_12027,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
535128.3018,1447823.024,BurnWJunpub2014,LS_12028,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
535202.0866,1447818.683,BurnWJunpub2014,LS_12029,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
534985.0728,1448196.287,BurnWJunpub2014,LS_12030,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
534976.3921,1448491.426,BurnWJunpub2014,LS_12031,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
536222.0518,1447436.739,BurnWJunpub2014,LS_12032,2005-2009,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,82
544446.8783,1446820.419,BurnWJunpub2014,LS_12033,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,23
544355.7323,1446842.121,BurnWJunpub2014,LS_12034,2005-2009,Tbu,"Tillamook Volcanics, Upper porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,21
538166.4964,1445652.885,BurnWJunpub2014,LS_12035,2005-2009,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
