UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,G_ROCK_TYP,nlcd_2006_,Slope
LS_4668,-122.2090016,45.07708526,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,43,23.14756
LS_4669,-122.2065212,45.07687938,Feb-96, ,0,0,Ti,Undifferentiated Tertiary intrusions,intrusive rocks,Miocene,Late Western Cascade Volcanics,No data,No data,mixed lithologies,52,20.02614
LS_4670,-122.1477265,45.0763329,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,32.92236
LS_4671,-122.1982849,45.07622747,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,52,27.2694
LS_4672,-122.1595243,45.07579564,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,18.2622
LS_4673,-122.1507157,45.0756125,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,43,23.79797
LS_4674,-122.177012,45.07562085,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,90,10.58962
LS_4675,-122.1462328,45.0742835,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,21,31.03598
LS_4676,-122.2176508,45.07453397,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,42,29.92904
LS_4677,-122.1472193,45.07401184,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,12.79132
LS_4678,-122.1804462,45.07415643,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,81,11.89633
LS_4679,-122.1463926,45.0737669,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,29.9972
LS_4680,-122.1463619,45.0732492,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,21,21.55597
LS_4681,-122.1523385,45.07327059,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,71,15.24309
LS_4682,-122.218221,45.07208121,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,43,38.06679
LS_4683,-122.1293522,45.07125647,Feb-96, ,0,0,QTb,Older basalt and basaltic andesite,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,No data,No data,basalt,21,39.64953
LS_4684,-122.1669653,45.07151996,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,30.06723
LS_4685,-122.1457591,45.0706785,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,19.96968
LS_4686,-122.2308758,45.07108186,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,21,24.77701
LS_4687,-122.2279813,45.06993761,Feb-96, ,0,0,QTb,Older basalt and basaltic andesite,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,No data,No data,basalt,81,14.43726
LS_4688,-122.2088086,45.06946808,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,42,26.68864
LS_4689,-122.2086174,45.06802676,Feb-96, ,0,0,Ti,Undifferentiated Tertiary intrusions,intrusive rocks,Miocene,Late Western Cascade Volcanics,No data,No data,mixed lithologies,41,41.28791
LS_4690,-122.209857,45.06798089,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,42,31.73382
LS_4691,-122.2087439,45.06689828,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,21,27.83649
LS_4692,-122.2081075,45.06642565,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,18.84953
LS_4693,-122.2150696,45.06626669,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,18.81242
LS_4694,-122.2071212,45.06568532,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,20.11443
LS_4695,-122.1857893,45.0645802,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,21.78355
LS_4696,-122.2225728,45.06376618,Feb-96, ,0,0,QTb,Older basalt and basaltic andesite,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,No data,No data,basalt,41,22.4349
LS_4697,-122.2049275,45.06306796,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,26.53618
LS_4698,-122.1846776,45.06162918,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,21,23.67286
LS_4699,-122.1844867,45.06041218,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,20.09841
LS_4700,-122.2167503,45.0570283,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,30.4477
LS_4701,-122.2098211,45.05653564,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,42,25.37718
LS_4702,-122.1625213,45.05610811,Feb-96, ,0,0,Tn,Andesite of Nohorn Creek,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,andesite,41,30.48234
LS_4703,-122.2050191,45.04943985,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,21,23.97367
LS_4704,-122.1317956,45.04386069,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,81,15.87728
LS_4705,-122.1748574,45.04394178,Feb-96, ,0,0,Tipa,Pyroxene Andesite/Diorite,intrusive rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,29.24624
LS_4706,-122.2162037,45.0422259,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,21,13.09356
LS_4707,-122.2102915,45.04150526,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,31.3364
LS_4708,-122.1702829,45.0408524,Feb-96, ,0,0,Tipa,Pyroxene Andesite/Diorite,intrusive rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,21,28.19556
LS_4709,-122.2080349,45.04087781,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,34.87075
LS_4710,-122.153058,45.04032951,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,23.67286
LS_4711,-122.2089257,45.03983977,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,36.37806
LS_4712,-122.2067621,45.03497255,Feb-96, ,0,0,Qyt,Younger till,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,Cabot Creek glaciation,mixed grained sediments,21,20.1464
LS_4713,-122.2193127,45.03402436,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,21.67379
LS_4714,-122.1858216,45.03315067,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,25.63258
LS_4715,-122.1967202,45.03220141,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,81,36.32166
LS_4716,-122.2266518,45.03219715,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,81,25.749
LS_4717,-122.2290988,45.0320608,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,31.26155
LS_4718,-122.1872516,45.03141472,Feb-96, ,0,0,Qyt,Younger till,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,Cabot Creek glaciation,mixed grained sediments,42,12.79132
LS_4719,-122.2073312,45.02731168,Feb-96, ,0,0,Qyt,Younger till,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,Cabot Creek glaciation,mixed grained sediments,41,31.42378
LS_4720,-122.1737178,45.02683852,Feb-96, ,0,0,Tn,Andesite of Nohorn Creek,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,andesite,41,27.11713
LS_4721,-122.2126369,45.02519207,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,42,39.4918
LS_4722,-122.2161945,45.02422192,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,21,35.27035
LS_4723,-122.2423717,45.0242815,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,11,33.58868
LS_4724,-122.1750208,45.02287413,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,27.47823
LS_4725,-122.1758791,45.02102585,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,36.3605
LS_4726,-122.1349949,45.0204079,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,42,29.84426
LS_4727,-122.1342973,45.01952977,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,42,24.47893
LS_4728,-122.1719088,45.01697324,Feb-96, ,0,0,Tn,Andesite of Nohorn Creek,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,andesite,42,25.18731
LS_4729,-122.1975123,45.01688198,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,24.92474
LS_4730,-122.2214633,45.01584178,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,27.8131
LS_4731,-122.2004655,45.01519194,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,32.35192
LS_4732,-122.1775319,45.01399784,Feb-96, ,0,0,Qyt,Younger till,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,Cabot Creek glaciation,mixed grained sediments,43,9.5941
LS_4733,-122.1984328,45.01411132,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,43,35.88883
LS_4734,-122.17677,45.01253429,Feb-96, ,0,0,Qyt,Younger till,sediments,Quaternary,Quaternary surficial deposits,Glacial deposits,Cabot Creek glaciation,mixed grained sediments,42,22.29153
LS_4735,-122.1900159,45.01237679,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,17.19399
LS_4736,-122.1991932,45.00379125,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,42,27.86968
LS_4737,-122.1471431,45.00171258,Feb-96, ,0,0,Ti,Undifferentiated Tertiary intrusions,intrusive rocks,Miocene,Late Western Cascade Volcanics,No data,No data,mixed lithologies,82,20.94345
LS_4738,-122.1707548,45.11260041,Feb-96, ,0,0,Tygr2,"Grande Ronde Basalt, Upper Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,basalt,81,13.09356
LS_4739,-122.181136,45.10405567,Feb-96, ,0,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,andesite,41,40.57701
LS_4740,-122.149161,45.15631577,Feb-96, ,0,0,Typv,Prineville Geochemical Type,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,81,34.60939
LS_4741,-122.1518097,45.14536625,Feb-96, ,0,0,Tygr2,"Grande Ronde Basalt, Upper Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,basalt,41,56.22536
LS_4742,-122.1484202,45.1422354,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,9.03666
LS_4743,-122.1425693,45.14234978,Feb-96, ,0,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,andesite,42,29.72616
LS_4744,-122.1415242,45.13897446,Feb-96, ,0,0,Tyfs,"Columbia River Basalt Group, Frenchman Springs Member",volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,42,24.93209
LS_4745,-122.1505345,45.13764683,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,9.42034
LS_4746,-122.1514107,45.13284198,Feb-96, ,0,0,Tygr2,"Grande Ronde Basalt, Upper Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,basalt,81,28.07714
LS_4747,-122.1640204,45.14028052,Feb-96, ,0,0,Tyfs,"Columbia River Basalt Group, Frenchman Springs Member",volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,82,32.05053
LS_4748,-122.1644539,45.14059468,Feb-96, ,0,0,Tyfs,"Columbia River Basalt Group, Frenchman Springs Member",volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,71,32.54921
LS_4749,-122.1716195,45.13552526,Feb-96, ,0,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,andesite,43,48.44605
LS_4750,-122.1646016,45.13557676,Feb-96, ,0,0,Tygr2,"Grande Ronde Basalt, Upper Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,basalt,81,43.07714
LS_4751,-122.1793265,45.12818108,Feb-96, ,0,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,andesite,81,31.77362
LS_4752,-122.1502916,45.12455654,Feb-96, ,0,0,Tygr3,"Grande Ronde Basalt, High MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,71,38.92742
LS_4753,-122.1504495,45.12377948,Feb-96, ,0,0,Tygr3,"Grande Ronde Basalt, High MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Sentinel Bluffs,basalt,43,37.10705
LS_4754,-122.1689483,45.12319148,Feb-96, ,0,0,Tygr2,"Grande Ronde Basalt, Upper Low MgO Geochemical Type",volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Normal magnetostratigraphic unit 2,basalt,41,29.70969
LS_4755,-122.1656086,45.12169463,Feb-96, ,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,81,34.94763
LS_4756,-122.1541434,45.10621704,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,43,29.70969
LS_4757,-122.1530478,45.1062089,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,29.903
LS_4758,-122.1451025,45.10495768,Feb-96, ,0,0,Tyfs,"Columbia River Basalt Group, Frenchman Springs Member",volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,81,24.71158
LS_4759,-122.1392237,45.10237903,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,71,25.749
LS_4760,-122.1364565,45.10178687,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,52,23.10148
LS_4761,-122.1614952,45.09819734,Feb-96, ,0,0,Tlb,Little Butte Volcanic Series,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,21,24.11039
LS_4762,-122.1621506,45.09825545,Feb-96, ,0,0,Tlb,Little Butte Volcanic Series,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,21,23.43903
LS_4763,-122.1723771,45.09838024,Feb-96, ,0,0,Tlb,Little Butte Volcanic Series,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,41,22.86401
LS_4764,-122.1369276,45.09472797,Feb-96, ,0,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,andesite,71,34.55711
LS_4765,-122.1356157,45.09456491,Feb-96, ,0,0,Tyfs,"Columbia River Basalt Group, Frenchman Springs Member",volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,71,35.82463
LS_4766,-122.1296994,45.09456935,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,52,19.46004
LS_4767,-122.1439023,45.08748476,Feb-96, ,0,0,Ts,Sardine Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,andesite,41,24.47742
LS_4768,-122.1439116,45.08686383,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,27.05015
LS_4769,-122.1774746,45.08421713,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,41,46.98553
LS_4770,-122.1419552,45.08102954,Feb-96, ,0,0,Tr,Rhododendron Formation,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,andesite,41,11.58978
LS_4771,-122.1775163,45.08124176,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,81,31.67247
LS_4772,-122.1776737,45.08046465,Feb-96, ,0,0,Tbc,Beds of Bull Creek,volcaniclastic rocks,Miocene,Little Butte Volcanics,No data,No data,mudflow breccia,81,32.21655
LS_4773,-122.1536223,45.0771825,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,15.11757
LS_4774,-122.1565749,45.07508489,Feb-96, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,41,21.44824
LS_4775,-122.1614364,45.07227629,Feb-96, ,0,0,Tn,Andesite of Nohorn Creek,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,andesite,81,30.59206
LS_4776,-122.1605668,45.07175161,Feb-96, ,0,0,Tn,Andesite of Nohorn Creek,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,andesite,41,24.9365
