UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos
LS_370,-120.3202269,42.24987921,7/19/07,Fill Failure,0,0
LS_371,-120.3196022,42.25012169,7/19/07,Landslide,946.3400269,123185
LS_372,-120.309954,42.24313566,7/19/07,Landslide,946.3400269,19909.90039
LS_373,-120.3087094,42.24157542,7/19/07,Fill Failure,1971.98999,112713
LS_374,-120.2987137,42.2378649,7/19/07,Fill Failure,1971.98999,69389.39844
LS_375,-119.9991855,42.18810729,7/18/07,Debris Flow,8087.52002,207078
LS_376,-119.9917261,42.18520424,7/18/07,Debris Flow,2695.840088,159167
LS_377,-119.9855747,42.18278337,7/18/07,Debris Flow,5391.680176,399837
LS_378,-119.9800778,42.18006088,7/19/07,Rockfall,1187.959961,242706
LS_379,-119.9752525,42.1811103,7/18/07,Debris Flow,4043.76001,120218
LS_380,-119.9516985,42.17358776,7/18/07,Rockfall,883.6599731,9022.849609
LS_381,-119.9505225,42.17394722,7/18/07,Rockfall,1361.109985,270877
LS_382,-119.9481036,42.17444322,7/18/07,Rockfall,896.460022,190608
LS_383,-119.9467849,42.1741811,7/18/07,Rockfall,784.7849731,67199.60156
LS_384,-123.353337,45.64188656,7/7/08,Fill Failure,7595.899902,3180760
LS_385,-123.3517294,45.64281682,7/7/08,Fill Failure,0,2110040
LS_386,-123.3496275,45.64440059,7/8/08,Fill Failure,0,0
LS_387,-123.3453008,45.64571764,7/8/08,Fill Failure,6972.47998,1826730
LS_388,-123.3397517,45.64887993,7/8/08,Landslide,1362.150024,6166110
LS_389,-123.3393995,45.64889838,7/8/08,Fill Failure,0,0
LS_390,-123.3363863,45.64903806,7/8/08,Fill Failure,0,0
LS_391,-123.3356952,45.64909886,7/8/08,Fill Failure,0,0
LS_392,-123.3319556,45.64860053,7/8/08,Fill Failure,0,0
LS_393,-123.3096041,45.65332049,7/8/08,Fill Failure,0,0
LS_394,-123.3087535,45.65385318,7/8/08,Fill Failure,0,0
LS_395,-123.2043995,45.61975084,7/8/08,Fill Failure,0,0
LS_396,-123.203941,45.61954289,7/8/08,Fill Failure,0,0
LS_397,-123.2009349,45.61744752,7/8/08,Fill Failure,0,0
LS_398,-123.1768072,45.61480831,7/8/08,Fill Failure,0,0
LS_399,-123.1755579,45.61472529,7/8/08,Fill Failure,0,0
LS_400,-123.1744409,45.61465146,7/8/08,Fill Failure,0,0
LS_401,-123.1734805,45.61458731,7/8/08,Fill Failure,0,0
LS_402,-123.1718085,45.61447742,7/8/08,Fill Failure,0,0
LS_403,-123.1666182,45.61402888,7/9/08,Fill Failure,0,0
LS_404,-123.1586925,45.61132969,7/9/08,Fill Failure,0,0
LS_405,-123.1542575,45.6111069,7/9/08,Fill Failure,0,0
LS_406,-123.1515886,45.61116493,7/9/08,Fill Failure,0,0
LS_407,-123.148925,45.6111243,7/9/08,Fill Failure,0,0
LS_408,-123.7423185,45.06208266,8/21/07,Fill Failure,0,0
LS_409,-123.7308016,45.06325169,7/25/06,Landslide,0,0
LS_410,-123.6849942,45.05829847,8/21/07,Fill Failure,90000,1244030
LS_411,-120.6014292,44.32014998,6/27/07,Landslide,3795.580078,1588270
LS_412,-120.3857463,44.5015434,6/27/07,Landslide,1180.76001,4522.339844
LS_413,-120.385686,44.5014632,6/27/07,Landslide,1180.76001,43449.80078
LS_414,-120.3831588,44.50281807,6/27/07,Landslide,1180.76001,27995
LS_415,-120.3813839,44.50414546,6/27/07,Rockfall,1180.76001,212152
LS_416,-120.3776885,44.50599139,6/27/07,Rockfall,2593.159912,270782
LS_417,-120.3751904,44.50906756,6/27/07,Rockfall,1039.599976,581212
LS_418,-120.3744106,44.5117841,6/27/07,Rockfall,2065.939941,147435
LS_419,-120.3743081,44.51414891,6/27/07,Rockfall,3861.280029,764117
LS_420,-120.3674916,44.52675706,8/1/07,Rockfall,2724,428272
LS_421,-120.3674178,44.52696614,8/1/07,Rockfall,947.8400269,36051.69922
LS_422,-120.3641856,44.52748754,8/1/07,Rockfall,1233.920044,156322
LS_423,-120.3631123,44.52763568,8/1/07,Rockfall,1043.380005,260091
LS_424,-120.3629935,44.53014512,8/1/07,Rockfall,1032.969971,391271
LS_425,-120.3629226,44.53019583,8/1/07,Rockfall,2749.600098,1158870
LS_426,-120.3616245,44.53726421,8/1/07,Rockfall,1104.839966,5122.399902
LS_427,-120.3616793,44.537396,8/1/07,Rockfall,1179.47998,458429
LS_428,-120.3600916,44.53995302,8/1/07,Rockfall,2892.639893,194612
LS_429,-120.3596347,44.54105386,8/1/07,Rockfall,705.5599976,12996.2998
LS_430,-120.3599796,44.54266896,8/1/07,Rockfall,705.5599976,145751
LS_431,-120.3590126,44.54426059,8/1/07,Rockfall,705.5599976,108232
LS_432,-120.3563453,44.54532292,8/15/07,Rockfall,930.2600098,370809
LS_433,-120.3563476,44.54532557,8/15/07,Rockfall,589.7399902,31467.90039
LS_434,-120.3534346,44.5465544,8/15/07,Rockfall,589.7399902,235899
LS_435,-120.3526439,44.54738251,8/15/07,Rockfall,1148.790039,162759
LS_436,-120.3499883,44.54933846,8/15/07,Rockfall,236.9600067,313379
LS_437,-120.3469031,44.55018178,8/15/07,Rockfall,236.9600067,21092.09961
LS_438,-120.3443915,44.55086989,8/15/07,Rockfall,236.9600067,28058
LS_439,-120.3425878,44.55137095,8/15/07,Rockfall,236.9600067,29402.40039
LS_440,-120.3392377,44.55069568,8/15/07,Rockfall,473.9200134,23777
LS_441,-120.3380931,44.5498295,8/15/07,Rockfall,1592.02002,351278
LS_442,-120.3335291,44.54890655,8/15/07,Rockfall,4792.419922,438251
LS_443,-120.3217563,44.55401324,10/4/07,Rockfall,2467.840088,836351
LS_444,-120.3218135,44.55406979,10/4/07,Rockfall,2467.840088,644710
LS_445,-120.3171049,44.55665627,10/4/07,Rockfall,2181.76001,433881
LS_446,-120.3170841,44.55657462,10/4/07,Rockfall,473.9200134,95988.20313
LS_447,-120.3121109,44.55889552,10/4/07,Rockfall,1707.839966,682438
LS_448,-120.3083411,44.56106873,10/4/07,Rockfall,975.0599976,234315
LS_449,-120.3068925,44.56179024,10/4/07,Rockfall,1063.660034,227867
LS_450,-119.7837876,44.54594175,8/14/07,Rockfall,1063.660034,725636
LS_451,-119.7365197,44.53067264,8/14/07,Rockfall,760,126523
LS_452,-119.7353735,44.53021501,8/14/07,Rockfall,1233.920044,30112.90039
LS_453,-119.7245471,44.52505133,8/14/07,Rockfall,1411.300049,190600
LS_454,-120.821651,45.66385811,6/20/07,Rockfall,4531.879883,816013
LS_455,-120.8202247,45.66155259,3/29/07,Rockfall,6344,4677830
LS_456,-120.7865661,45.64381852,3/28/07,Rockfall,4748.049805,907025
LS_457,-120.702768,45.03864827,7/31/07,Rockfall,236.9600067,73443.89844
LS_458,-120.7092599,45.03789707,7/31/07,Rockfall,236.9600067,27570.69922
LS_459,-120.7133525,45.03796753,7/31/07,Rockfall,236.9600067,97704.5
LS_460,-120.7172996,45.03836033,7/31/07,Rockfall,236.9600067,55617.39844
LS_461,-123.5487569,45.85798967,7/9/08,Fill Failure,628.289978,1650060
LS_462,-123.5389932,45.85372203,7/9/08,Landslide,0,0
LS_463,-123.5301638,45.84950268,7/9/08,Landslide,9001,1312620
LS_464,-123.528496,45.84915037,7/9/08,Landslide,8568.25,965612
LS_465,-123.5267193,45.84730456,7/9/08,Landslide,15419.2002,12935500
LS_466,-123.5230693,45.84332891,7/9/08,Landslide,0,0
LS_467,-123.5137556,45.8382215,7/15/08,Rockfall,1042.030029,537973
LS_468,-123.5049208,45.83032162,7/15/08,Fill Failure,0,0
LS_469,-123.5012472,45.82968999,7/15/08,Fill Failure,0,0
LS_470,-123.4991839,45.82925229,7/15/08,Fill Failure,0,0
LS_471,-123.498577,45.82920983,7/15/08,Fill Failure,0,0
LS_472,-123.4959506,45.82797642,7/15/08,Fill Failure,0,0
LS_473,-123.4948557,45.82721107,7/15/08,Fill Failure,0,0
LS_474,-123.4939015,45.82186666,7/15/08,Fill Failure,0,0
LS_475,-123.4939398,45.82137059,7/15/08,Fill Failure,0,0
LS_476,-123.4939448,45.82055788,7/15/08,Fill Failure,0,0
LS_477,-123.4938145,45.81969225,7/15/08,Landslide,223.2850037,1589040
LS_478,-123.4934573,45.81852002,7/15/08,Fill Failure,0,0
LS_479,-123.4909399,45.81507177,7/15/08,Landslide,0,0
LS_480,-123.4834876,45.8105836,7/15/08,Fill Failure,0,0
LS_481,-123.4544978,45.79132378,7/17/08,Fill Failure,0,0
LS_482,-123.4514682,45.79048914,7/17/08,Fill Failure,0,0
LS_483,-123.4313458,45.78111769,7/17/08,Fill Failure,0,0
LS_484,-123.404897,45.77464569,7/17/08,Fill Failure,0,0
LS_485,-123.3954773,45.77276076,7/17/08,Landslide,0,0
LS_486,-123.3850809,45.77275228,7/17/08,Landslide,731.7000122,1574810
LS_487,-123.3824618,45.77325593,7/17/08,Landslide,645.1500244,1265170
LS_488,-123.3549025,45.77989837,7/17/08,Fill Failure,0,0
LS_489,-123.3201014,45.76979022,7/17/08,Fill Failure,0,0
LS_490,-123.3146093,45.76385063,7/17/08,Rockfall,966.9500122,1715700
LS_491,-123.2774868,45.74926331,7/21/08,Fill Failure,0,0
LS_492,-123.277295,45.74891926,7/21/08,Fill Failure,0,0
LS_493,-123.2769205,45.74854778,7/21/08,Landslide,8072.600098,1258050
LS_494,-123.2761371,45.74750125,7/21/08,Landslide,0,0
LS_495,-123.2749906,45.74629536,8/11/08,Fill Failure,0,0
LS_496,-123.2736539,45.74472498,7/21/08,Fill Failure,0,0
LS_497,-123.2720369,45.74298018,7/21/08,Fill Failure,0,0
LS_498,-123.2715383,45.74248387,7/21/08,Fill Failure,0,0
LS_499,-123.2696766,45.74149468,7/21/08,Fill Failure,0,0
LS_500,-123.2624908,45.73794918,7/21/08,Fill Failure,0,0
LS_501,-123.2467572,45.72734198,7/21/08,Fill Failure,0,0
LS_502,-123.2406617,45.72470732,7/21/08,Fill Failure,0,0
LS_503,-123.2383116,45.72101109,7/21/08,Fill Failure,0,0
LS_504,-123.2330134,45.70943532,8/11/08,Fill Failure,0,0
LS_505,-123.232841,45.7092335,8/11/08,Fill Failure,0,0
LS_506,-123.232558,45.70913849,8/11/08,Fill Failure,0,0
LS_507,-123.2318895,45.7086713,8/11/08,Fill Failure,0,0
LS_508,-123.2275026,45.70419412,8/11/08,Fill Failure,0,0
LS_509,-123.2237726,45.7034975,8/11/08,Fill Failure,0,0
LS_510,-123.2194559,45.70097801,8/11/08,Fill Failure,0,0
LS_511,-123.215133,45.69718285,8/11/08,Fill Failure,0,0
LS_512,-123.2140625,45.69600345,8/11/08,Fill Failure,0,0
LS_513,-123.2125572,45.69324669,8/11/08,Fill Failure,0,0
LS_514,-123.2112426,45.69044594,8/11/08,Fill Failure,0,0
LS_515,-123.2088585,45.68886574,8/11/08,Fill Failure,336.5360107,1754920
LS_516,-123.1162588,45.63796041,8/11/08,Fill Failure,0,139772
LS_517,-122.712056,45.50701218,10/12/07,Landslide,0,11519
LS_518,-122.7080827,45.50955747,10/12/07,Landslide,0,20450
LS_519,-122.6996024,45.51623536,10/12/07,Rockfall,5250,324635
LS_520,-122.699589,45.51739582,10/12/07,Rockfall,5250,379064
LS_521,-122.701955,45.51357011,10/12/07,Landslide,14762,1166500
LS_522,-118.9465436,44.34335384,11/28/07,Rockfall,4741.740234,782426
LS_523,-118.9479149,44.34177721,11/28/07,Rockfall,1703.219971,79011.89844
LS_524,-118.9727474,44.27580787,11/28/07,Rockfall,14400.09961,655431
LS_525,-118.9754985,44.07470544,11/28/07,Rockfall,1051.829956,62755
LS_526,-118.9754946,44.07365015,11/28/07,Rockfall,1154.130005,35442.60156
LS_527,-118.9754431,44.07268783,11/28/07,Rockfall,1154.130005,36191
LS_528,-119.9867764,43.01808655,7/19/07,Landslide,2292.5,85890
LS_529,-120.0869906,42.79098664,7/19/07,Fill Failure,0,0
LS_530,-120.1851542,42.62242921,7/19/07,Fill Failure,0,0
LS_531,-120.2068737,42.55392658,7/19/07,Fill Failure,0,0
LS_532,-119.9108615,45.51609522,11/26/07,Rockfall,1110.459961,170283
LS_533,-119.8971549,45.50625381,11/26/07,Rockfall,946.6500244,187445
LS_534,-119.8962864,45.50557339,11/26/07,Rockfall,946.6500244,138143
LS_535,-119.8844503,45.50166877,11/14/07,Rockfall,1110.459961,254301
LS_536,-119.7106434,45.4561893,11/14/07,Rockfall,9222.400391,392468
LS_537,-121.3274066,44.79300145,8/13/07,Rockfall,322.5599976,10381.7002
LS_538,-121.3249011,44.79084973,8/13/07,Rockfall,1344.680054,463481
LS_539,-121.3223758,44.78785513,8/13/07,Rockfall,2660.699951,453071
LS_540,-121.3080808,44.78147937,8/13/07,Rockfall,1344.680054,135942
LS_541,-121.3001657,44.77945094,8/13/07,Rockfall,2660.699951,1182830
LS_542,-121.2939916,44.77745852,8/13/07,Rockfall,1344.680054,382161
LS_543,-121.2843018,44.76882466,8/13/07,Rockfall,804.0900269,133917
LS_544,-121.2822565,44.76725608,8/13/07,Rockfall,3337.75,156094
LS_545,-121.2580988,44.76379202,8/13/07,Rockfall,1521.880005,47711.60156
LS_546,-121.2327791,44.76321603,8/13/07,Rockfall,9342.419922,218366
LS_547,-121.2317971,44.72409667,8/14/07,Fill Failure,0,0
LS_548,-121.2308023,44.72318689,8/14/07,Rockfall,1290.23999,239277
LS_549,-121.2031561,44.72134221,8/14/07,Landslide,809.8599854,389686
LS_550,-121.2047472,44.72207061,8/14/07,Rockfall,2051.179932,18299.30078
LS_551,-121.2023042,44.72102965,8/14/07,Landslide,0,0
LS_552,-121.2052719,44.72204586,8/14/07,Rockfall,1335.869995,264760
LS_553,-121.1985228,44.71971586,8/14/07,Rockfall,1335.869995,1824120
LS_554,-123.2708815,44.05266306,8/22/07,Fill Failure,15356,3142260
LS_555,-122.6564411,45.29495799,8/28/07,Landslide,342.2099915,268031
LS_556,-123.244733,43.21171709,10/9/08,Landslide,106.6699982,116754
LS_557,-123.2438983,43.21189852,10/9/08,Fill Failure,0,0
LS_558,-123.2427845,43.21270064,10/9/08,Fill Failure,0,0
LS_559,-123.2350888,43.2240775,10/9/08,Fill Failure,0,0
LS_560,-123.2313278,43.22976546,10/9/08,Landslide,120.2799988,152896
LS_561,-123.2236084,43.24371774,10/9/08,Landslide,120.2799988,23111.5
LS_562,-123.2214444,43.24754708,10/9/08,Fill Failure,0,0
LS_563,-123.2208655,43.24871222,10/9/08,Fill Failure,0,0
LS_564,-123.218451,43.253656,10/9/08,Fill Failure,0,0
LS_565,-123.2186062,43.25386449,10/9/08,Fill Failure,0,0
LS_566,-123.2181671,43.25420152,10/9/08,Fill Failure,395.3599854,98684.89844
LS_567,-123.2091826,43.26489541,10/9/08,Fill Failure,0,0
LS_568,-123.2083624,43.26557161,10/9/08,Landslide,0,287629
LS_569,-123.2044034,43.26918036,10/9/08,Landslide,395.3599854,78806.5
LS_570,-123.1773495,43.29396841,10/9/08,Landslide,120.2799988,48697.80078
LS_571,-123.174545,43.29737209,10/9/08,Landslide,120.2799988,10631.40039
LS_572,-123.1717989,43.30018753,10/9/08,Landslide,0,0
LS_573,-123.1541638,43.3030752,10/9/08,Landslide,60.13999939,5877.779785
LS_574,-123.1100104,43.29803911,10/9/08,Landslide,120.2799988,29089.30078
LS_575,-123.1054536,43.29608671,10/6/08,Fill Failure,2128.860107,1118790
LS_576,-123.1045193,43.29615136,10/6/08,Landslide,3187.76001,204772
LS_577,-123.1040768,43.2962699,10/6/08,Rockfall,2812.22998,452585
LS_578,-123.1031452,43.29665551,10/6/08,Fill Failure,0,0
LS_579,-123.0722132,43.31022295,10/6/08,Fill Failure,0,0
LS_580,-123.0615543,43.31787379,10/6/08,Fill Failure,100.7470016,112206
LS_581,-123.0463414,43.32248435,10/6/08,Fill Failure,0,0
LS_582,-123.0424541,43.32214632,10/6/08,Rockfall,3603.97998,178145
LS_583,-123.0311408,43.32248873,10/6/08,Fill Failure,245.2079926,81722.20313
LS_584,-123.028817,43.32286376,10/6/08,Fill Failure,0,0
LS_585,-122.9364319,43.29918222,9/24/08,Landslide,0,0
LS_586,-122.9361693,43.29910147,9/24/08,Fill Failure,479.6799927,367772
LS_587,-122.9225052,43.29582407,9/24/08,Rockfall,1559.790039,256005
LS_588,-122.9024698,43.29926328,9/24/08,Landslide,1375.829956,37557.19922
LS_589,-122.9014538,43.29935308,9/24/08,Fill Failure,479.6799927,458421
LS_590,-122.8977084,43.29895659,9/24/08,Fill Failure,479.6799927,82554.60156
LS_591,-122.8964239,43.2985848,9/24/08,Fill Failure,479.6799927,53952.69922
LS_592,-122.8849581,43.29792031,9/24/08,Rockfall,472.2200012,133870
LS_593,-122.8815162,43.2982204,9/23/08,Fill Failure,508.7099915,867887
LS_594,-122.8807461,43.29827889,9/23/08,Fill Failure,0,0
LS_595,-122.8801212,43.29835973,9/23/08,Fill Failure,0,0
LS_596,-122.8770671,43.29908538,9/23/08,Rockfall,530.460022,254820
LS_597,-122.8766914,43.29911835,9/23/08,Fill Failure,1089.790039,290122
LS_598,-122.8754411,43.29946688,9/23/08,Fill Failure,1234.040039,223390
LS_599,-122.8742483,43.29967902,9/23/08,Fill Failure,1205.189941,345538
LS_600,-122.8730236,43.29980182,9/23/08,Fill Failure,0,0
LS_601,-122.8722195,43.29991539,9/23/08,Fill Failure,0,0
LS_602,-122.870486,43.30095393,9/23/08,Landslide,0,128012
LS_603,-122.8703099,43.30105657,9/23/08,Fill Failure,1205.189941,653611
LS_604,-122.8693077,43.30223711,9/23/08,Landslide,2367.689941,145478
LS_605,-122.8638306,43.30426811,9/23/08,Fill Failure,0,0
LS_606,-122.8631755,43.30441627,9/23/08,Fill Failure,559.3099976,137439
LS_607,-122.862146,43.30451811,9/23/08,Fill Failure,0,0
LS_608,-122.8613343,43.30456701,9/23/08,Landslide,0,125682
LS_609,-122.8609079,43.30446007,9/23/08,Fill Failure,206.4649963,490354
LS_610,-122.8567465,43.30620518,9/23/08,Fill Failure,0,0
LS_611,-122.8558985,43.30638487,9/23/08,Rockfall,143.0399933,49755
LS_612,-122.8558079,43.30628263,9/23/08,Fill Failure,0,0
LS_613,-122.8549173,43.30637871,9/23/08,Rockfall,381.4400024,2855720
LS_614,-122.851991,43.30681014,9/23/08,Fill Failure,0,0
LS_615,-122.8517613,43.30702262,9/23/08,Fill Failure,0,0
LS_616,-122.8511698,43.30808224,9/23/08,Rockfall,944.4400024,2664540
LS_617,-122.8482425,43.31163755,9/23/08,Landslide,240.5599976,29628.90039
LS_618,-122.8480961,43.31164746,9/23/08,Fill Failure,0,0
LS_619,-122.8422732,43.31249893,9/23/08,Fill Failure,0,0
LS_620,-122.8395851,43.31264769,9/23/08,Fill Failure,0,0
LS_621,-122.838648,43.31272099,9/23/08,Fill Failure,0,0
LS_622,-122.8352588,43.3128538,9/23/08,Fill Failure,0,0
LS_623,-122.8300194,43.3154222,9/22/08,Landslide,240.5599976,7052.299805
LS_624,-122.8280832,43.3180009,9/22/08,Fill Failure,0,0
LS_625,-122.8260286,43.31846087,9/22/08,Rockfall,721.6799927,0
LS_626,-122.8255045,43.31843052,9/22/08,Fill Failure,530.460022,255844
LS_627,-122.8247304,43.31856618,9/22/08,Fill Failure,0,0
LS_628,-122.8235123,43.31907846,9/22/08,Rockfall,0,0
LS_629,-122.8234829,43.31900983,9/22/08,Fill Failure,530.460022,130778
LS_630,-122.817942,43.32072371,9/22/08,Rockfall,721.6799927,76525.29688
LS_631,-122.8173559,43.32091033,9/22/08,Landslide,0,0
LS_632,-122.8166412,43.32117429,9/22/08,Fill Failure,0,0
LS_633,-122.8115755,43.32114454,9/22/08,Rockfall,485.8299866,2589350
LS_634,-122.8088523,43.3209794,9/22/08,Rockfall,540.2700195,1096050
LS_635,-122.8082372,43.32157377,9/22/08,Fill Failure,0,0
LS_636,-122.806785,43.3249344,9/22/08,Rockfall,0,0
LS_637,-122.8057924,43.32536078,9/22/08,Rockfall,0,0
LS_638,-122.8047558,43.32532831,9/22/08,Fill Failure,0,0
LS_639,-122.804633,43.32539696,9/22/08,Rockfall,485.8299866,63846
LS_640,-122.796268,43.32449943,9/9/08,Rockfall,322.2200012,130116
LS_641,-122.795434,43.32552558,9/9/08,Landslide,240.5599976,39249.19922
LS_642,-122.7923312,43.32943011,9/9/08,Rockfall,0,0
LS_643,-122.7918904,43.32989913,9/9/08,Landslide,962.2399902,330890
LS_644,-122.7913035,43.33044703,9/9/08,Rockfall,485.8299866,18221
LS_645,-122.7881163,43.33212358,9/9/08,Rockfall,748.9000244,611559
LS_646,-122.7862932,43.33256067,9/9/08,Rockfall,485.8299866,44836.89844
LS_647,-122.7828264,43.33306688,9/9/08,Rockfall,240.5599976,131199
LS_648,-122.7809713,43.33370687,9/9/08,Rockfall,485.8299866,221718
LS_649,-122.7743243,43.33690575,9/9/08,Fill Failure,0,0
LS_650,-122.7626773,43.34104134,9/9/08,Fill Failure,0,0
LS_651,-122.7534744,43.34409999,9/9/08,Fill Failure,0,0
LS_652,-122.7498284,43.34322665,9/9/08,Rockfall,1641.449951,306038
LS_653,-122.7400115,43.34513858,9/9/08,Rockfall,1535.859985,192365
LS_654,-122.7325649,43.34108995,9/9/08,Rockfall,267.7799988,613513
LS_655,-122.7200977,43.33722695,9/10/08,Rockfall,834.9799805,164711
LS_656,-122.7190693,43.33686146,9/10/08,Landslide,2293.050049,684626
LS_657,-122.7178534,43.33662917,9/10/08,Rockfall,917.2199707,0
LS_658,-122.7169053,43.33650619,9/10/08,Landslide,311.9649963,0
LS_659,-122.710624,43.33478141,9/10/08,Rockfall,120.2799988,100001
LS_660,-122.7083072,43.33359194,9/10/08,Landslide,120.2799988,41393.30078
LS_661,-122.708089,43.33340345,9/10/08,Fill Failure,270.4899902,134733
LS_662,-122.7052127,43.3310245,9/10/08,Rockfall,4992.279785,306737
LS_663,-122.7033777,43.32970923,9/10/08,Rockfall,0,0
LS_664,-122.7013352,43.32914454,9/10/08,Rockfall,8794.30957,1673000
LS_665,-122.6992465,43.32864509,9/10/08,Rockfall,472.2200012,1173640
LS_666,-122.6971716,43.32676712,9/10/08,Rockfall,0,0
LS_667,-122.6951028,43.32414345,9/10/08,Landslide,120.2799988,11643.2998
LS_668,-122.6943172,43.32145922,9/10/08,Landslide,120.2799988,65596.70313
LS_669,-122.6937893,43.32033994,9/10/08,Landslide,1398.339966,31173.90039
LS_670,-122.6926822,43.31865315,9/10/08,Rockfall,143.0399933,1153160
LS_671,-122.6884217,43.31578505,9/10/08,Rockfall,0,0
LS_672,-122.6815766,43.31006391,9/10/08,Landslide,0,0
LS_673,-122.6802067,43.30790344,9/10/08,Rockfall,373.3699951,118431
LS_674,-122.6749363,43.30456706,9/10/08,Rockfall,373.3699951,14244.7002
LS_675,-122.6665009,43.30230874,9/11/08,Rockfall,373.3699951,257752
LS_676,-122.6653611,43.30162766,9/11/08,Rockfall,373.3699951,181884
LS_677,-122.6642513,43.30079514,9/11/08,Rockfall,0,0
LS_678,-122.6627429,43.3004376,9/11/08,Rockfall,0,0
LS_679,-122.6610137,43.30041946,9/11/08,Landslide,2706.639893,204588
LS_680,-122.6510902,43.29914376,9/11/08,Rockfall,0,0
LS_681,-122.647348,43.29827267,9/11/08,Rockfall,373.3699951,280682
LS_682,-122.6442655,43.29760652,9/11/08,Rockfall,613.9299927,2065700
LS_683,-122.6433947,43.2975672,9/11/08,Fill Failure,0,960153
LS_684,-122.6370286,43.29744941,9/11/08,Landslide,120.2799988,196217
LS_685,-122.6360035,43.29676192,9/11/08,Fill Failure,0,0
LS_686,-122.6349717,43.29622586,9/11/08,Rockfall,494.730011,36875.60156
LS_687,-122.6315089,43.29518758,9/11/08,Landslide,962.2399902,16553.69922
LS_688,-122.6291256,43.29461511,9/11/08,Rockfall,23.84000015,180998
LS_689,-122.6286537,43.29444584,9/11/08,Rockfall,0,0
LS_690,-122.6267449,43.29472657,9/11/08,Rockfall,0,0
LS_691,-122.6243476,43.29476798,9/11/08,Landslide,240.5599976,388491
LS_692,-122.6219367,43.29412104,9/11/08,Debris Flow,567.4199829,49800.19922
LS_693,-122.6172875,43.2935514,9/9/08,Rockfall,494.730011,76712.79688
LS_694,-122.6164499,43.29387799,9/9/08,Rockfall,586.710022,32592.59961
LS_695,-122.6158988,43.2943122,9/9/08,Rockfall,586.710022,157772
LS_696,-122.6155608,43.29511148,9/9/08,Rockfall,586.710022,78505
LS_697,-122.6145209,43.29597764,9/9/08,Rockfall,0,0
LS_698,-122.540581,43.29325276,10/8/08,Rockfall,905.6400146,505272
LS_699,-122.5390485,43.29345511,10/8/08,Rockfall,905.6400146,3010810
LS_700,-122.5377911,43.29417904,10/8/08,Rockfall,905.6400146,3301850
LS_701,-122.5276883,43.30261423,10/8/08,Landslide,349.5849915,24262.69922
LS_702,-122.5258377,43.30388958,10/8/08,Fill Failure,285.8200073,39598.80078
LS_703,-122.5226336,43.30445166,10/8/08,Rockfall,966.9500122,1469130
LS_704,-122.5135818,43.30453196,10/8/08,Debris Flow,481.1199951,34940.5
LS_705,-122.5085868,43.30559323,10/8/08,Landslide,3187.76001,2598210
LS_706,-122.5076909,43.30560036,10/8/08,Landslide,231.5800018,561779
LS_707,-122.503492,43.30389637,10/8/08,Fill Failure,1644.23999,571983
LS_708,-122.5019518,43.30289598,10/8/08,Fill Failure,479.6799927,497827
LS_709,-122.501904,43.30278744,10/8/08,Rockfall,2495.199951,4249950
