X,Y,UNIQUE_ID,TYPE_MOVE,Annual_Cos,Repair_Cos
183474.7977,420884.1755,LS_10904,DFL,0,0
183328.7477,420882.5881,LS_10905,EFL,0,0
184170.1227,420785.7507,LS_10906,EFL,0,0
184651.1352,423103.5005,LS_10907,EFL,0,0
183050.6486,423906.7493,LS_10908,EFL,0,0
183105.6819,423663.3324,LS_10909,EFL,0,0
183596.7486,422141.4492,LS_10910,EFL,0,0
181198.5652,423709.8991,LS_10911,EFL,0,0
180159.2819,425062.4491,LS_10912,EFL,0,0
180387.8819,425170.3992,LS_10913,EFL,0,0
180421.7486,426393.8326,LS_10914,EFL,0,0
180946.6819,426537.7659,LS_10915,DFL,0,0
180301.0986,426939.9324,LS_10916,EFL,0,0
179128.4652,426736.7326,LS_10917,EFL,0,0
199829.3972,412102.4449,LS_10918,EFL,0,0
172726.7752,420385.106,LS_10919,EFL,0,0
167978.2056,442683.1974,LS_10920,DSL,0,0
169348.0284,440463.4808,LS_10921,DFL,0,0
169336.3868,440571.4309,LS_10922,EFL,0,0
169660.2368,440528.0392,LS_10923,DFL,0,0
171943.7232,438995.4756,LS_10924,EFL,0,0
173021.5994,439814.7612,LS_10925,EFL,0,0
173069.2288,440304.4389,LS_10926,EFL,0,0
197415.0458,449597.6022,LS_10927,EFL,0,0
189479.7916,419767.6601,LS_10928,EFL,0,0
178434.1588,417665.0748,LS_10929,EFL,0,0
187067.312,446035.1967,LS_10930,EFL,0,0
189677.6757,443386.9974,LS_10931,EFL,0,0
188708.1226,439166.6037,LS_10932,DSL,0,0
187994.9175,442317.1137,LS_10933,EFL,0,0
187609.1242,442183.5662,LS_10934,EFL,0,0
183037.5565,421267.363,LS_10935,DSL,0,0
183124.2075,421288.1991,LS_10936,EFL,0,0
182998.5304,421153.9231,LS_10937,EFL,0,0
183396.5767,423608.0993,LS_10938,EFL,0,0
180441.2087,426402.5285,LS_10939,EFL,0,0
177209.1311,439203.49,LS_10940,EFL,0,0
177757.7656,440030.6788,LS_10941,DFL,0,0
193894.5905,462528.9351,LS_10942,EFL,0,0
184752.9718,463093.2915,LS_10943,EFL,0,0
192401.5468,464468.0663,LS_10944,EFL,0,0
192471.3968,464048.1726,LS_10945,DFL,0,0
196266.3155,463452.8601,LS_10946,EFL,0,0
192882.5593,464949.0788,LS_10947,EFL,0,0
190855.3218,465157.0414,LS_10948,EFL,0,0
188433.6953,485106.1746,LS_10949,EFL,0,0
188483.7016,485850.712,LS_10950,EFL,0,0
188534.5016,485875.3182,LS_10951,EFL,0,0
188178.9016,485768.9558,LS_10952,EFL,0,0
187982.0516,485915.0059,LS_10953,EFL,0,0
187769.3266,485822.137,LS_10954,EFL,0,0
187797.9016,485866.5869,LS_10955,EFL,0,0
188391.6266,485820.5496,LS_10956,EFL,0,0
188455.1266,485849.9183,LS_10957,EFL,0,0
189562.4078,485482.4121,LS_10958,EFL,0,0
195455.2078,485818.9619,LS_10959,EFL,0,0
206087.4891,486636.5245,LS_10960,EFL,0,0
188881.3703,485953.1059,LS_10961,EFL,0,0
185138.8391,486468.2496,LS_10962,EFL,0,0
185272.1891,486799.2432,LS_10963,EFL,0,0
185426.1766,486895.2869,LS_10964,EFL,0,0
185242.8203,486457.1369,LS_10965,EFL,0,0
185416.6516,486934.1809,LS_10966,EFL,0,0
185009.4578,486019.7809,LS_10967,DFL,0,0
185101.5328,486238.8559,LS_10968,DFL,0,0
185225.3578,486592.8683,LS_10969,EFL,0,0
183598.1703,486806.3871,LS_10970,EFL,0,0
183592.6141,486780.1932,LS_10971,EFL,0,0
183481.4891,486526.987,LS_10972,EFL,0,0
183410.0516,486673.0371,LS_10973,DFL,0,0
183562.4516,486120.5871,LS_10974,EFL,0,0
183542.6078,486872.2684,LS_10975,DFL,0,0
182232.9203,485984.062,LS_10976,DFL,0,0
182563.1203,486934.1809,LS_10977,EFL,0,0
180908.9453,486505.5559,LS_10978,Slide,0,0
181014.5141,485836.4245,LS_10979,EFL,0,0
180790.6766,485849.1246,LS_10980,DFL,0,0
180975.6203,485918.9744,LS_10981,EFL,0,0
180038.2016,486555.562,LS_10982,DFL,0,0
179540.5203,486542.8619,LS_10983,DFL,0,0
179469.0828,486573.0246,LS_10984,DFL,0,0
179484.1641,486603.9807,LS_10985,DFL,0,0
179465.1141,486607.9495,LS_10986,DFL,0,0
179483.3703,486651.6057,LS_10987,EFL,0,0
179463.5266,486705.5809,LS_10988,EFL,0,0
179546.8703,486599.2182,LS_10989,DFL,0,0
179412.7266,486877.8246,LS_10990,EFL,0,0
179365.8953,486480.1557,LS_10991,DFL,0,0
180261.2453,486991.3309,LS_10992,EFL,0,0
180423.1703,486531.7495,LS_10993,DFL,0,0
181296.2953,487122.2995,LS_10994,EFL,0,0
183688.6578,487336.612,LS_10995,EFL,0,0
183987.9016,487473.1371,LS_10996,EFL,0,0
183967.2641,487464.4058,LS_10997,EFL,0,0
183833.1203,487457.2619,LS_10998,DFL,0,0
183787.8766,487435.0371,LS_10999,EFL,0,0
184264.9203,487312.7995,LS_11000,EFL,0,0
183832.3266,487121.5058,LS_11001,EFL,0,0
183843.4391,487178.6558,LS_11002,EFL,0,0
184666.5578,487383.4433,LS_11003,EFL,0,0
185563.4953,487261.2057,LS_11004,DFL,0,0
185424.5891,487191.3559,LS_11005,DFL,0,0
185660.3328,487573.9433,LS_11006,DFL,0,0
185713.5141,487554.0996,LS_11007,EFL,0,0
193623.2328,488005.7434,LS_11008,DFL,0,0
193660.5391,488150.9995,LS_11009,EFL,0,0
193504.1703,488081.1494,LS_11010,DFL,0,0
193227.1516,488552.6369,LS_11011,EFL,0,0
192242.1078,488279.587,LS_11012,DFL,0,0
186415.1891,487804.9244,LS_11013,DFL,0,0
186091.3391,487913.6682,LS_11014,EFL,0,0
182233.7141,488528.8244,LS_11015,EFL,0,0
182230.5391,488502.6308,LS_11016,EFL,0,0
181347.8891,487612.837,LS_11017,EFL,0,0
179243.6578,487635.8558,LS_11018,EFL,0,0
179424.6328,487735.0746,LS_11019,ES-R,0,0
178395.1391,488272.4434,LS_11020,EFL,0,0
177999.8516,488358.9621,LS_11021,EFL,0,0
178999.9766,488797.9058,LS_11022,EFL,0,0
179031.7266,488870.137,LS_11023,EFL,0,0
179030.1391,488893.9495,LS_11024,EFL,0,0
178864.2453,489545.6183,LS_11025,DFL,0,0
178847.5766,489566.2557,LS_11026,DFL,0,0
178797.5703,489619.4369,LS_11027,EFL,0,0
179071.4141,488994.7557,LS_11028,EFL,0,0
179529.4078,488991.5809,LS_11029,DFL,0,0
209478.1205,461870.0371,LS_11030,DFL,0,0
199667.3705,462085.9373,LS_11031,EFL,0,0
201489.8205,462229.606,LS_11032,EFL,0,0
201524.7455,462243.0998,LS_11033,EFL,0,0
201558.8767,462246.2746,LS_11034,EFL,0,0
202047.8267,462423.2808,LS_11035,EFL,0,0
202022.4267,462408.9933,LS_11036,EFL,0,0
201963.6892,462385.9748,LS_11037,EFL,0,0
201969.2455,462455.0309,LS_11038,EFL,0,0
202033.5392,462478.0497,LS_11039,EFL,0,0
202107.358,462503.4496,LS_11040,EFL,0,0
201601.7392,462551.0746,LS_11041,DFL,0,0
207899.3517,463098.7621,LS_11042,EFL,0,0
199708.6455,463903.6246,LS_11043,DFL,0,0
200005.508,463837.7433,LS_11044,DFL,0,0
199965.8205,463796.4685,LS_11045,DFL,0,0
199945.183,463843.2998,LS_11046,DFL,0,0
199149.8455,463598.8246,LS_11047,EFL,0,0
198969.6642,469047.9183,LS_11048,DFL,0,0
215734.1561,470331.1525,LS_11049,EFL,0,0
215724.6311,470254.9525,LS_11050,DFL,0,0
210861.3249,470908.2087,LS_11051,EFL,0,0
209842.9436,470761.3649,LS_11052,EFL,0,0
208155.4311,471224.9148,LS_11053,EFL,0,0
201948.3061,470693.1025,LS_11054,EFL,0,0
215842.8999,473181.5086,LS_11055,EFL,0,0
202623.7874,472481.4211,LS_11056,EFL,0,0
202096.7374,476018.3712,LS_11057,EFL,0,0
202088.7999,475791.3586,LS_11058,EFL,0,0
213393.7346,483984.0607,LS_11059,EFL,0,0
191742.9945,466300.2179,LS_11060,EFL,0,0
189002.9695,467506.7178,LS_11061,DFL,0,0
184700.0507,467626.574,LS_11062,EFL,0,0
178931.8695,468143.3054,LS_11063,EFL,0,0
178935.8382,468202.0428,LS_11064,EFL,0,0
178931.8695,468280.6242,LS_11065,EFL,0,0
178919.1695,468420.3241,LS_11066,EFL,0,0
178941.3945,468490.1742,LS_11067,EFL,0,0
178922.3445,468436.199,LS_11068,EFL,0,0
178774.707,468009.9554,LS_11069,EFL,0,0
178883.4507,467971.8554,LS_11070,EFL,0,0
178717.557,468442.5492,LS_11071,EFL,0,0
178715.1757,468398.893,LS_11072,EFL,0,0
178821.5382,468485.4117,LS_11073,EFL,0,0
178942.982,468506.8428,LS_11074,EFL,0,0
179676.407,467679.7555,LS_11075,EFL,0,0
179659.7382,467659.9115,LS_11076,EFL,0,0
183845.9757,469066.4367,LS_11077,EFL,0,0
183928.5257,469030.7178,LS_11078,EFL,0,0
184235.707,468815.6116,LS_11079,EFL,0,0
184284.9195,468869.5865,LS_11080,EFL,0,0
184307.9382,468914.0367,LS_11081,EFL,0,0
183910.2695,469117.2365,LS_11082,EFL,0,0
192104.9445,469054.5303,LS_11083,EFL,0,0
192016.0445,469046.593,LS_11084,EFL,0,0
191778.7132,470141.968,LS_11085,EFL,0,0
184276.982,470592.0241,LS_11086,EFL,0,0
179148.4137,470375.6384,LS_11087,EFL,0,0
179164.9465,470393.8243,LS_11088,EFL,0,0
179213.718,470454.1686,LS_11089,EFL,0,0
179150.067,470509.5535,LS_11090,EFL,0,0
179069.47,470417.7968,LS_11091,EFL,0,0
179105.0153,470454.1686,LS_11092,EFL,0,0
178698.3104,470493.0205,LS_11093,EFL,0,0
179031.8581,470223.5374,LS_11094,EFL,0,0
179335.6468,470460.7818,LS_11095,EFL,0,0
179296.7949,470408.2904,LS_11096,EFL,0,0
179396.4046,470347.5328,LS_11097,EFL,0,0
182533.0435,471515.4633,LS_11098,EFL,0,0
182526.6935,471532.1322,LS_11099,EFL,0,0
182493.356,471455.1385,LS_11100,EFL,0,0
182601.306,471471.8071,LS_11101,EFL,0,0
182571.1435,471454.3448,LS_11102,EFL,0,0
191488.131,471242.4134,LS_11103,EFL,0,0
194098.7747,472084.5822,LS_11104,EFL,0,0
188036.906,473336.326,LS_11105,EFL,0,0
188059.131,473276.7946,LS_11106,EFL,0,0
188071.831,473246.6322,LS_11107,EFL,0,0
187822.5935,473238.6946,LS_11108,EFL,0,0
181706.7497,474414.2384,LS_11109,EFL,0,0
181712.306,474348.3571,LS_11110,EFL,0,0
180664.556,474607.1198,LS_11111,DFL,0,0
180622.4872,474666.6509,LS_11112,DFL,0,0
182039.2294,476407.4508,LS_11113,DFL,0,0
182037.6419,476391.5759,LS_11114,DFL,0,0
182056.6919,476450.3133,LS_11115,DFL,0,0
182077.3294,476489.207,LS_11116,DFL,0,0
180586.6669,476078.8383,LS_11117,EFL,0,0
183317.9606,477506.0009,LS_11118,EFL,0,0
183403.6856,477490.1257,LS_11119,EFL,0,0
188204.2856,477138.4947,LS_11120,EFL,0,0
184609.3919,478121.1571,LS_11121,EFL,0,0
184253.7919,478887.9196,LS_11122,EFL,0,0
184222.0419,478851.407,LS_11123,EFL,0,0
184064.0856,478813.307,LS_11124,EFL,0,0
184115.6794,478826.0071,LS_11125,EFL,0,0
184103.7731,478873.6321,LS_11126,EFL,0,0
184122.8231,478920.4634,LS_11127,EFL,0,0
184097.4231,478896.6509,LS_11128,EFL,0,0
184305.3856,478914.9072,LS_11129,EFL,0,0
182787.7356,478775.207,LS_11130,EFL,0,0
182792.4981,478755.3633,LS_11131,EFL,0,0
182752.0169,478742.6632,LS_11132,EFL,0,0
182844.8856,478595.8197,LS_11133,EFL,0,0
182879.8106,478563.2759,LS_11134,EFL,0,0
182879.0169,478610.9009,LS_11135,EFL,0,0
182812.3419,478679.1633,LS_11136,EFL,0,0
179172.9089,479545.1081,LS_11137,EFL,0,0
179207.0401,479514.152,LS_11138,EFL,0,0
179207.8339,479452.2395,LS_11139,EFL,0,0
181440.6526,479466.527,LS_11140,EFL,0,0
182249.4839,480097.5581,LS_11141,EFL,0,0
186142.0339,480142.802,LS_11142,EFL,0,0
186167.4339,480145.1831,LS_11143,EFL,0,0
187579.5151,479659.4081,LS_11144,EFL,0,0
187593.8026,479676.8707,LS_11145,EFL,0,0
187477.1214,479605.4332,LS_11146,EFL,0,0
187777.1589,479769.7396,LS_11147,EFL,0,0
188415.3339,479415.7269,LS_11148,DFL,0,0
188633.6151,479328.4145,LS_11149,EFL,0,0
188635.9964,479224.4332,LS_11150,EFL,0,0
193982.6964,479295.8707,LS_11151,EFL,0,0
195364.6151,481127.0521,LS_11152,EFL,0,0
188882.8526,480484.9083,LS_11153,EFL,0,0
188868.5651,480419.8207,LS_11154,EFL,0,0
187906.5401,480846.8583,LS_11155,EFL,0,0
187901.7776,480821.4581,LS_11156,EFL,0,0
186111.8714,480692.0769,LS_11157,EFL,0,0
186833.3901,481137.3708,LS_11158,DFL,0,0
182549.5214,480999.2583,LS_11159,EFL,0,0
178850.6464,480847.652,LS_11160,EFL,0,0
179080.8339,481015.9269,LS_11161,EFL,0,0
179080.0401,481106.4144,LS_11162,EFL,0,0
178607.7589,481137.3708,LS_11163,EFL,0,0
178559.3401,480426.9646,LS_11164,EFL,0,0
178099.7589,480879.4021,LS_11165,EFL,0,0
180016.6651,482177.9769,LS_11166,EFL,0,0
180008.7276,482159.7206,LS_11167,EFL,0,0
186569.0714,482051.7708,LS_11168,EFL,0,0
186750.8401,482181.152,LS_11169,EFL,0,0
186781.0026,482189.8833,LS_11170,EFL,0,0
186870.6964,482258.9394,LS_11171,EFL,0,0
187320.7526,481668.3894,LS_11172,EFL,0,0
187327.8964,481678.7081,LS_11173,EFL,0,0
187327.1026,481713.6333,LS_11174,EFL,0,0
187334.2464,481746.1771,LS_11175,EFL,0,0
187304.0839,481805.7082,LS_11176,EFL,0,0
188000.2026,481741.4146,LS_11177,EFL,0,0
187977.1839,481681.8832,LS_11178,EFL,0,0
186948.4839,482452.6145,LS_11179,DFL,0,0
187019.1276,482461.3458,LS_11180,DFL,0,0
186592.8839,482336.7271,LS_11181,EFL,0,0
187708.8964,481365.1771,LS_11182,EFL,0,0
187600.1526,481830.3144,LS_11183,EFL,0,0
188101.8026,481635.8456,LS_11184,EFL,0,0
191219.6526,481985.0958,LS_11185,Flow,0,0
191213.3026,482015.2582,LS_11186,Flow,0,0
191227.5901,482043.0395,LS_11187,Flow,0,0
191245.8464,482076.377,LS_11188,Flow,0,0
191252.1964,482097.0144,LS_11189,Flow,0,0
191257.7526,482124.7957,LS_11190,Flow,0,0
191273.6276,482202.5831,LS_11191,Flow,0,0
191294.2651,482276.402,LS_11192,Flow,0,0
191075.1901,482137.4958,LS_11193,Flow,0,0
191251.4026,481925.5644,LS_11194,Flow,0,0
191180.7589,481804.1208,LS_11195,Flow,0,0
193254.8276,481808.8833,LS_11196,EFL,0,0
178635.6453,483049.9652,LS_11197,EFL,0,0
179427.8078,483368.259,LS_11198,EFL,0,0
179356.3703,482918.2026,LS_11199,EFL,0,0
179004.7391,483617.4964,LS_11200,EFL,0,0
178423.7141,483306.3465,LS_11201,EFL,0,0
178987.2766,483148.39,LS_11202,DFL,0,0
178971.4016,483272.215,LS_11203,DFL,0,0
178974.5766,483318.2526,LS_11204,DFL,0,0
180065.1891,483368.259,LS_11205,EFL,0,0
180489.0516,483410.3275,LS_11206,EFL,0,0
180115.1953,483556.3776,LS_11207,EFL,0,0
181751.9078,483250.7839,LS_11208,DFL,0,0
183617.2203,483180.9338,LS_11209,DFL,0,0
186451.7016,483011.0715,LS_11210,EFL,0,0
186842.2266,483284.1214,LS_11211,EFL,0,0
186658.0766,482888.0402,LS_11212,EFL,0,0
186773.9641,482899.9463,LS_11213,EFL,0,0
186796.9828,482977.734,LS_11214,EFL,0,0
186825.5578,482979.3214,LS_11215,EFL,0,0
186954.1453,482915.0275,LS_11216,EFL,0,0
186956.5266,482934.0775,LS_11217,EFL,0,0
186939.8578,482955.5089,LS_11218,EFL,0,0
187185.9203,483153.1525,LS_11219,EFL,0,0
188673.4078,483486.5275,LS_11220,DFL,0,0
191734.9016,482826.1277,LS_11221,EFL,0,0
187487.5453,484455.6964,LS_11222,EFL,0,0
187698.6828,484224.715,LS_11223,EFL,0,0
187216.0828,483960.3964,LS_11224,EFL,0,0
187349.4328,483973.8902,LS_11225,EFL,0,0
187357.3703,483955.6339,LS_11226,EFL,0,0
184115.6953,483656.3901,LS_11227,EFL,0,0
182315.4703,484122.3214,LS_11228,DFL,0,0
180004.8641,483781.8025,LS_11229,EFL,0,0
180022.3266,483841.3339,LS_11230,EFL,0,0
180004.0703,483910.39,LS_11231,EFL,0,0
179985.8141,483944.5215,LS_11232,EFL,0,0
180606.5266,484362.8275,LS_11233,DFL,0,0
180486.6703,484085.0151,LS_11234,DFL,0,0
180295.3766,483773.8652,LS_11235,EFL,0,0
179855.6391,484002.4652,LS_11236,EFL,0,0
178580.8766,484012.7839,LS_11237,EFL,0,0
178738.8885,483719.2331,LS_11238,EFL,0,0
177677.5891,484831.1402,LS_11239,EFL,0,0
180031.0578,485019.2588,LS_11240,ES-R,0,0
180054.8703,484974.0152,LS_11241,EFL,0,0
180245.3703,485112.9214,LS_11242,EFL,0,0
180349.3516,484580.3151,LS_11243,DFL,0,0
180179.4891,485014.4963,LS_11244,EFL,0,0
183121.1266,485524.4809,LS_11245,EFL,0,0
182986.9828,485511.7808,LS_11246,DFL,0,0
182963.1703,485502.2558,LS_11247,DFL,0,0
182986.1891,485626.0808,LS_11248,EFL,0,0
182876.6516,485661.7994,LS_11249,DFL,0,0
183205.2641,485398.2745,LS_11250,DFL,0,0
184391.9203,485476.8559,LS_11251,EFL,0,0
184553.8453,485694.3432,LS_11252,EFL,0,0
185021.3641,485659.4183,LS_11253,EFL,0,0
186487.4203,485686.4059,LS_11254,EFL,0,0
187642.3266,485398.2745,LS_11255,DFL,0,0
187789.1703,485221.2683,LS_11256,EFL,0,0
178496.036,488387.4823,LS_11257,EFL,0,0
178167.4235,488195.924,LS_11258,EFL,0,0
181132.1724,486414.8593,LS_11259,EFL,0,0
179459.9881,483116.5963,LS_11260,EFL,0,0
187447.6468,479583.4729,LS_11261,EFL,0,0
187459.8176,479595.6436,LS_11262,EFL,0,0
187522.7884,479616.281,LS_11263,DFL,0,0
187531.7843,479632.6853,LS_11264,EFL,0,0
189251.6897,456482.1329,LS_11265,DSL,0,0
189253.2772,456428.9517,LS_11266,EFL,0,0
189963.6834,457156.0265,LS_11267,EFL,0,0
189949.3959,457337.0015,LS_11268,EFL,0,0
191604.3647,456575.0015,LS_11269,EFL,0,0
191628.1772,456505.1517,LS_11270,EFL,0,0
192067.1209,456796.4579,LS_11271,DSL,0,0
192087.7584,456676.6017,LS_11272,EFL,0,0
191989.3334,456644.8516,LS_11273,EFL,0,0
191948.8522,456786.9329,LS_11274,DSL,0,0
191896.4647,456651.2015,LS_11275,EFL,0,0
191874.2397,456672.6329,LS_11276,DSL,0,0
191867.8897,456707.5578,LS_11277,DSL,0,0
191843.2834,456690.0955,LS_11278,DSL,0,0
191814.7084,456685.333,LS_11279,DSL,0,0
191782.9584,456670.2515,LS_11280,EFL,0,0
191784.5459,456709.1455,LS_11281,EFL,0,0
191754.3834,456710.7329,LS_11282,DFL,0,0
191856.7772,456377.3579,LS_11283,DSL,0,0
191949.6459,456403.5515,LS_11284,EFL,0,0
191738.5084,456836.939,LS_11285,EFL,0,0
191871.8584,456832.9705,LS_11286,EFL,0,0
191909.1647,456878.2141,LS_11287,EFL,0,0
191958.3772,456859.9578,LS_11288,EFL,0,0
191990.9209,456842.4955,LS_11289,EFL,0,0
191939.3272,456821.8578,LS_11290,DSL,0,0
191886.9397,456796.4579,LS_11291,EFL,0,0
191894.0834,456765.5015,LS_11292,EFL,0,0
191960.7584,456761.533,LS_11293,EFL,0,0
191995.6834,456766.2955,LS_11294,DSL,0,0
192039.3397,456735.3391,LS_11295,DSL,0,0
191936.9459,456650.4078,LS_11296,EFL,0,0
191573.3169,456651.6291,LS_11297,DSL,0,0
191837.0454,456875.1408,LS_11298,DFL,0,0
191698.9939,456919.6111,LS_11299,EFL,0,0
191744.2377,456997.7244,LS_11300,DSL,0,0
191769.7598,456990.7639,LS_11301,EFL,0,0
191820.0306,457044.1283,LS_11302,DSL,0,0
191750.4249,456764.1583,LS_11303,EFL,0,0
191862.5675,456949.7738,LS_11304,EFL,0,0
191905.1044,456959.4412,LS_11305,EFL,0,0
191931.7866,456969.8821,LS_11306,DSL,0,0
191834.7252,456937.0128,LS_11307,DSL,0,0
191815.0036,456924.6382,LS_11308,DSL,0,0
191763.9593,456934.3058,LS_11309,EFL,0,0
191819.4709,457215.5579,LS_11310,EFL,0,0
191790.1022,457244.1329,LS_11311,EFL,0,0
191839.3147,457248.1017,LS_11312,EFL,0,0
191881.3834,457283.8203,LS_11313,EFL,0,0
191815.5022,457266.358,LS_11314,EFL,0,0
191884.5584,457045.6953,LS_11315,EFL,0,0
192118.7147,456725.8141,LS_11316,EFL,0,0
192661.6397,456317.0328,LS_11317,EFL,0,0
193854.6459,457074.2703,LS_11318,EFL,0,0
194283.2709,456310.6829,LS_11319,EFL,0,0
193278.3834,457146.5015,LS_11320,EFL,0,0
197223.3209,456486.8954,LS_11321,EFL,0,0
196811.3647,457718.0015,LS_11322,EFL,0,0
194748.4084,457864.8453,LS_11323,EFL,0,0
194591.2459,457456.064,LS_11324,DSL,0,0
194607.9147,457459.2391,LS_11325,DSL,0,0
194635.6959,457452.8892,LS_11326,DSL,0,0
194377.7272,457889.4515,LS_11327,DSL,0,0
194412.6522,457892.6266,LS_11328,EFL,0,0
193927.6709,457632.2765,LS_11329,EFL,0,0
193949.1022,457649.7391,LS_11330,EFL,0,0
193964.1834,457618.783,LS_11331,EFL,0,0
194647.6022,458280.7705,LS_11332,DSL,0,0
193940.3709,457907.7078,LS_11333,EFL,0,0
193734.7897,457356.0515,LS_11334,DSL,0,0
193791.1459,457641.8015,LS_11335,EFL,0,0
193087.0897,458206.9516,LS_11336,DSL,0,0
193067.2459,458289.5015,LS_11337,DSL,0,0
193074.3897,458332.364,LS_11338,EFL,0,0
191871.8584,457385.4205,LS_11339,EFL,0,0
191844.8709,457404.4705,LS_11340,EFL,0,0
191825.0272,457439.3954,LS_11341,EFL,0,0
192038.5459,457477.4954,LS_11342,DSL,0,0
191998.0647,457378.2766,LS_11343,EFL,0,0
192305.2459,457895.008,LS_11344,DSL,0,0
192313.1834,457910.8829,LS_11345,DSL,0,0
192177.4522,457651.3265,LS_11346,DFL,0,0
192148.8772,457756.8955,LS_11347,DSL,0,0
192171.1022,457796.5829,LS_11348,EFL,0,0
189624.7522,457504.483,LS_11349,EFL,0,0
184773.2777,455259.8291,LS_11350,DFL,0,0
185747.5793,456131.0048,LS_11351,EFL,0,0
185715.8525,455961.5799,LS_11352,EFL,0,0
185632.7501,455628.0318,LS_11353,DFL,0,0
191761.5585,456083.6444,LS_11354,EFL,0,0
191895.9668,456046.0735,LS_11355,EFL,0,0
191903.3751,456093.6985,LS_11356,EFL,0,0
191866.3335,456104.8109,LS_11357,EFL,0,0
191819.2376,456100.5776,LS_11358,EFL,0,0
191818.1793,456068.8275,LS_11359,EFL,0,0
191790.6626,455787.84,LS_11360,EFL,0,0
191865.2751,455814.2984,LS_11361,EFL,0,0
192155.7876,455854.515,LS_11362,EFL,0,0
192180.1293,455779.3735,LS_11363,EFL,0,0
192278.2897,455746.036,LS_11364,EFL,0,0
192330.6772,455604.2193,LS_11365,EFL,0,0
192337.5564,455660.8402,LS_11366,EFL,0,0
192549.7522,455875.6818,LS_11367,DSL,0,0
192605.3147,455865.6277,LS_11368,EFL,0,0
192653.9981,455823.2943,LS_11369,DSL,0,0
192667.2272,455762.4401,LS_11370,DSL,0,0
192671.4606,455657.6651,LS_11371,DSL,0,0
192671.9897,455589.4027,LS_11372,EFL,0,0
192664.5814,455569.8235,LS_11373,EFL,0,0
192640.7689,456012.736,LS_11374,EFL,0,0
192631.2439,456074.1194,LS_11375,EFL,0,0
192823.8606,455813.7693,LS_11376,DSL,0,0
192748.1897,455759.7944,LS_11377,DSL,0,0
193460.4481,456068.2983,LS_11378,EFL,0,0
193422.3481,456087.3483,LS_11379,EFL,0,0
193169.4064,456055.0694,LS_11380,DFL,0,0
193378.9564,456174.661,LS_11381,DFL,0,0
196252.8606,455955.0569,LS_11382,EFL,0,0
195612.8335,454912.0694,LS_11383,DFL,0,0
195244.2689,454904.1318,LS_11384,DSL,0,0
195470.7522,455289.3652,LS_11385,EFL,0,0
195140.5522,454945.4069,LS_11386,EFL,0,0
194760.346,455507.911,LS_11387,EFL,0,0
194106.0314,454900.4276,LS_11388,EFL,0,0
194038.8272,454921.5944,LS_11389,EFL,0,0
193372.0772,455458.1692,LS_11390,EFL,0,0
193381.6022,455476.6901,LS_11391,EFL,0,0
193400.6522,455480.3943,LS_11392,EFL,0,0
193443.5147,455370.8568,LS_11393,EFL,0,0
193413.3522,455247.5609,LS_11394,EFL,0,0
193374.1939,455138.5526,LS_11395,EFL,0,0
192713.5293,455495.7401,LS_11396,DSL,0,0
192444.7126,455033.7776,LS_11397,DFL,0,0
192506.096,455204.6984,LS_11398,EFL,0,0
192486.5168,455150.1944,LS_11399,EFL,0,0
192510.8585,455021.0775,LS_11400,EFL,0,0
192539.4335,455016.8444,LS_11401,EFL,0,0
192546.3126,455038.0109,LS_11402,EFL,0,0
192392.0606,455301.5358,LS_11403,EFL,0,0
192364.5439,455289.3652,LS_11404,EFL,0,0
192434.9231,455239.6233,LS_11405,EFL,0,0
191731.9251,454923.7109,LS_11406,DSL,0,0
191804.9501,455192.5275,LS_11407,DSL,0,0
191437.1793,454563.8775,LS_11408,EFL,0,0
191417.071,454568.1108,LS_11409,EFL,0,0
191434.5335,454614.1484,LS_11410,DFL,0,0
191401.196,454622.086,LS_11411,EFL,0,0
191395.9043,454639.5483,LS_11412,EFL,0,0
191531.9001,454833.7526,LS_11413,EFL,0,0
191368.9168,454276.0109,LS_11414,EFL,0,0
191377.9126,454297.1775,LS_11415,EFL,0,0
191367.3293,454308.2902,LS_11416,DSL,0,0
191491.6835,454470.2152,LS_11417,EFL,0,0
191408.0751,454516.7819,LS_11418,DSL,0,0
191519.7293,454478.6819,LS_11419,EFL,0,0
191564.7085,454388.1944,LS_11420,DSL,0,0
191642.496,454344.2733,LS_11421,DFL,0,0
191544.6001,454429.4692,LS_11422,EFL,0,0
191725.3106,454275.4818,LS_11423,DSL,0,0
191863.4231,454530.54,LS_11424,EFL,0,0
191876.1231,454522.0735,LS_11425,EFL,0,0
191888.8231,454509.3734,LS_11426,EFL,0,0
191922.1606,454512.0194,LS_11427,EFL,0,0
191924.8064,454479.211,LS_11428,EFL,0,0
191937.5064,454432.1152,LS_11429,EFL,0,0
191941.7397,454518.8984,LS_11430,EFL,0,0
193128.1314,454878.7319,LS_11431,DSL,0,0
193226.0272,454862.8567,LS_11432,DSL,0,0
195841.1689,454796.1817,LS_11433,EFL,0,0
195913.6647,454670.2402,LS_11434,DSL,0,0
196032.7272,453843.6817,LS_11435,EFL,0,0
192481.2251,453884.4277,LS_11436,EFL,0,0
192619.3376,453895.5401,LS_11437,DFL,0,0
192653.7335,453914.5901,LS_11438,DSL,0,0
192638.9168,454018.3068,LS_11439,EFL,0,0
192672.7835,453988.6735,LS_11440,EFL,0,0
192672.7835,453965.3902,LS_11441,EFL,0,0
192588.1168,453648.4192,LS_11442,EFL,0,0
192616.6918,453690.2234,LS_11443,DSL,0,0
